Feature3,Feature11,Feature12,Feature17,Feature18,Feature23,Feature25,Feature30,Feature32,Feature36,Feature43,Feature50,Feature57,Feature67,Feature68,Feature71,Feature74,Feature79,Feature80,Feature88,Feature90,Feature91,Feature96
5.858398960489746e-4,4.911872865628179e-4,4.1520882245413615e-5,0,3.1282237773577483e-6,0,0,0.7132695315980233,2.544312260951649e-5,9.95523610398556e-7,1.1582665918549534e-5,0.2791472525061888,0.0036833125251694377,0,0.0017312365769193221,0,8.614898073865745e-4,1.791018253640365e-5,9.027900459444339e-5,3.5380654557514896e-5,0,3.90954385112023e-6,0
0,0.019798641261037173,0.0030595299166602495,0,4.074420224109417e-4,0,0.05826623437840217,0.29435644425140767,0.04647763939800461,8.718844723484302e-4,0,0.26949858697568424,0,0,0.03271424344625634,0,0,0.013480119703656543,0,0.2572644300738774,0,0.0026700652549687875,0.0011347388452854464
0,0.1745128610848602,6.637127469089762e-4,0.0053048367536198205,0.018026658334692514,0.03941953258995931,2.923695699665505e-4,0.05735253706151214,0.00702455434707344,0.2351951744095992,0.0024763603663457458,0.006644632313966343,0,0,0.4517406138245404,7.295327828951901e-5,0,1.8140248052377008e-4,6.421549390463209e-4,4.496458990957635e-4,0,0,0
0.031170191727853402,0,0,0.0014290660886194563,6.181209100484759e-4,0.0022470821055230873,0,0.016565462928569676,0.0012814054106281448,0,7.681576643906228e-4,0.8407894368491737,2.5534157997556055e-5,0,0.055899816268807086,0.034818594647434434,0.004373220502902797,2.3383450096077488e-4,0.005879548727838243,0.0010954469219307146,0,0.0028050805873218337,0
0.03997688073422121,0.00697304944942369,0.030823265813825686,0.006680810422989143,0.17060953551211794,0,0.003342516355999485,0.07234176037360805,0,2.257282573224617e-4,0,0.6551502990012457,5.009744918742851e-5,0,7.823646142200086e-4,3.894602912279616e-6,0,0,0.005692132276250685,0.003554116331995163,4.605203794279201e-4,6.390555682388926e-5,0.0032691228684293325
0,0.0031176821336789404,0,0,0.005498755423570625,0.006009777414746293,0.003084596695599683,0,0.01788305769265849,0,4.0630524431350577e-4,0.02031391547338587,0.1316790513546001,2.575225119167947e-4,0.7411987401217088,0.001003194675756984,0,9.273883715240873e-5,0.03653378769007417,0,0.032331647130761726,5.892276000755991e-4,0
4.4065053907312e-4,0.004207107003488677,1.518744315405991e-5,2.990375031763134e-4,1.827829903027617e-5,0,1.1699346638297023e-4,0.9288927533153034,2.6476544256642917e-4,0.012876808804117155,0,0,0,0.0051333641544780186,0.013152812925403125,0,0.033357771502872405,6.350912584279486e-5,2.051895778541639e-4,1.31742184853696e-4,0,2.2712355554355845e-4,5.969051568598034e-4
0.0019699415949851174,0.45782578135711877,2.075203134012978e-4,0.003202329672951036,4.635931978644892e-4,0.07991676128628068,7.046093929282481e-4,0.041768019947518636,8.475302986522391e-4,0,0,0.0026040477186357125,0.014785834573764806,0,0,9.552365963459406e-5,0.3754737579394703,9.007395888432756e-5,0.004282607009154806,3.8440694177581744e-4,0,0.015230480817199103,1.4718031978004227e-4
0.051511205677072514,0.022423803409468847,0,0.05398861001930074,8.386950294478909e-4,0.026741733760904263,0.008079323874558732,0,0.001148961429191524,0,0,0.031803389141978555,0.0010938624883533852,0,0.020304255197359615,8.466915914863276e-4,0.7719413054732915,8.930033663783005e-4,0.005995650811691488,5.916050516490175e-4,0,0,0.0017979036778673306
5.561748688619219e-7,1.5757554121261522e-5,0,0,0,5.888678951600635e-6,1.1778888498940993e-6,0.9998527603738672,3.6189118567925386e-7,1.9352094634869315e-5,0,6.388546289254662e-5,0,0,0,1.1705094018276126e-6,0,0,0,2.6352683564620804e-7,1.8681525104649168e-5,2.0144319285978897e-5,0
0.027774415968555115,0.0018610767725598266,0,0,0.0023238080409964273,0.01544314926477615,9.873607568875456e-8,0.5405579279158613,0,0,0,0.039764702727625716,0.001974977308859863,0,0.20665351894422304,1.1999626590917839e-4,0,0.0011398701501533172,0.029116753213118653,0.12736515203110552,0,0.0018521081053542794,0.004052444554826027
0.006411689674947661,0.004960135694687658,0,0,2.1475553700979965e-4,0.005473993014915406,0,0.02270142055382822,0.02728807167567924,0,7.983049241245155e-4,0,0.6571420863251409,0,0,0.18629243867367298,0.06788023066304029,5.736950010876189e-4,0,0.0017899488777442924,0,0,0.018473229384121326
0.006370734073992322,0.0013834262697385257,0,0.38218824616842534,0.027438746333692587,0,0.1691000078241174,0.10022654695982922,0.004041431441183058,0,0,0.19236945330888588,0.0058343480870324625,8.582475286651812e-4,0.04547971323155234,0.0304310946395184,0,0.004148960386118442,0,6.520854533240991e-4,0,0.013142454711423685,0.016334503582501107
0,0.022882952690155427,1.0126685087530618e-4,0.004567498789822715,0,0.010050149904444888,4.771771109310945e-4,0,0,0,0,0.010739468684047158,0.7766252091672053,0,0.0725820299385413,0.08231052123732106,0.006599724243244064,7.698132899763104e-4,0.002062698925929189,3.0360352620449176e-4,0,0.00992788564130158,0
0.002075780015058574,0.003114796390203335,2.503894919576535e-5,0,0,0,0.0036267905599876634,0.1517493431685476,0.0019292171322998597,0.010169901119399562,0,0.018767280022910594,0,0.0021183248867067592,0.01050787554773947,0.002701505997893476,0.7886590613955958,0,4.887229090008755e-4,1.1305107182949688e-4,0,0.003939448641825779,1.3862191805353595e-5
1.6346090975975138e-5,1.3450065872517188e-5,2.3468298184888554e-5,4.892896839399677e-6,3.975021404087812e-5,2.8070023986710047e-6,0,0.9992793082941761,0,1.7164680270853728e-6,0,5.864439535042588e-4,0,3.112325987100543e-7,0,1.5946453591869366e-5,1.0009544729905902e-5,6.087375676551175e-8,8.196361140898669e-7,2.4228254665865828e-6,0,2.246149722247703e-6,0
0.0025450222606631435,0.006722233550188427,0,0,0.0025076350057488678,0,0.01687646757985129,0.897487392473375,4.265749237570772e-4,0,3.3667158619651445e-5,0.013070266507454192,0.003064878313326913,0,0.04005103690814639,0.0065032984403633025,0.004086039160963597,0,0.0029887544213750743,0,0.0036258989332396325,1.0834362927453774e-5,0
0.006225754516809388,4.7054782667616316e-4,0,0.003112187953434011,0.005360690512909608,0,3.4776259307558213e-4,0.0551006761415983,0.017352018132563984,0.004882701093234766,0,0,0.0017196379480420303,0,0.05414497072532291,0.08897046436945878,0.7606150185745174,0,6.486544874725653e-4,0,0,9.931795233738615e-4,5.5735601510643724e-5
0.01089761180838666,0.01166066933516034,7.2748235255589e-4,3.974224572825961e-4,6.855834979527863e-4,0.008890778572179235,0,0.11919544933978068,5.053292399937218e-4,0.015910465186056898,0,0,0.0021560441325676576,0,0.8184200618298083,0,0,2.9627259616729217e-4,0.010098745100971801,1.580845511361225e-4,0,0,0
3.161113735762382e-5,0,2.7750190205953304e-6,0,1.4803308419194222e-5,5.3846545607920096e-5,8.313383946451821e-7,0.9880247356423237,3.350136206534851e-6,0,3.410432664839228e-6,2.242579729291726e-4,8.986549405865533e-7,1.6522864164787834e-6,3.30150820714105e-5,0.011475117673802408,8.125679267865951e-5,2.414733071984719e-6,3.2432858555686856e-6,9.664052877246814e-6,3.294892502036975e-5,0,1.6698034100665114e-7
0.08971278156687873,0.0035528587939333152,0,0.002371162292125708,0.005566493243560714,0.03392420255041978,1.7187262011092525e-4,0.7401424501284358,0,0,0,0,0,0,0,0,0,0,0,0,0.12362564569964002,9.325331048949017e-4,0
0.34194610055367675,0.0025371339589471843,0,0,0.0012395674093111553,0,7.288007121006675e-4,0.1406186613509171,1.3416963614393708e-5,0,0,0,0.031097846163489,0.0013197674639831055,0.46319527797993254,0,0,1.84707417492112e-4,4.7080597569832924e-4,3.023501176100868e-4,0.0034144406018042812,0.01284413106737077,8.699226405255828e-5
0.1083956586822257,0.09757439997528596,0,9.069849268558766e-4,5.272044560235304e-4,0.006368432378525565,2.8966065303416045e-4,0.14602915318797693,0,0,0,0.016050194385606023,9.272264966217421e-4,3.0861577798137175e-4,0,0.0031950481169730482,0.6041145008726818,3.007342896622997e-4,0.012573709010914728,0.0018981222155191745,0,4.179847786662583e-4,1.223697954458017e-4
0.9176742809693073,0.016188301445666055,0,0.002466798907485541,7.219410325883567e-5,1.6909135177590264e-4,0.0031213056731967097,1.6334789959940988e-4,8.344845183535062e-5,0,1.589013806677415e-4,2.083452540325517e-4,0.008790593631977353,0,0.005541113376361791,5.973455246633541e-4,0,1.8179134070209026e-4,8.399572866337286e-4,1.233912706885274e-4,0.04345217188882438,0,1.676202433234027e-4
0.003289576288781078,0.2503421100672885,0.00644422306925264,0,0.001227998892762584,0,0.004877841905766049,0.596310184272001,0,0,0,0.029192273230479387,0,0,0.0549180321078633,0.03015660993009346,6.716598364193344e-4,0,2.5209673440698796e-4,0,0.012654418895544289,0.00854869527604098,0.001114279493300418
0.08643239389637392,0.3716684171896202,0,0.004660028293848715,0,0.027520004455220643,1.0224150545923171e-5,0,5.227909123399425e-4,0,0.0023082560566586607,0,0.003082545140444932,0.013813560693975178,0,0.4568501954296146,0.031661577715898274,0,0,9.999148868631118e-4,0,7.333422291142706e-5,3.9675695568459386e-4
0,0.0016051512411104898,0.002379921408193682,0,1.5920347723556756e-5,0.001732892342294019,8.297026343986266e-5,0.9433040411995706,0.00945541891641535,0,5.702854196955324e-5,0,8.115459296917105e-5,0,0.03953660399655414,4.750633099517589e-4,0,3.069112297258467e-5,0,0,0,0.0012431427168352728,0
0.16309537371023092,0.003702778209484008,0,0.7617739225531034,1.9765523845729588e-4,0,1.2742109793629855e-5,0.03334063638160609,0.003975808111028657,0,0,0.0012008175175533852,0.004972249186777367,0,0.02452509669289396,0.0016932592349277978,0,5.042230661285522e-4,0,0.001005437988015039,0,0,0
0.2886050070127542,0.1393292663101244,0,0.0036403594787524003,0.008864576166331163,0,0,0.08628037031703148,0.04410905419797783,3.066140486020047e-4,0,0,0,0,0.3040779131968641,0,0.04951381510622932,3.5736944525412086e-4,0.016811595730066346,0.012892664347218877,0.001982884975263526,0.035095860807179205,0.008132648860350967
0.002378939513775036,0.0012331168924719553,0.0013392475173187152,5.191482704861977e-4,3.121865902803378e-5,0,8.063323260435427e-5,0.7249838785573199,4.545051569135227e-4,7.189571830116219e-6,0,0,0.001113951925540834,0,0.1938128202578063,0.04792333826686301,0.008723738624599044,0,1.8108977476820126e-4,0,0.004966329504030394,0.012250854274644412,0
0.09348617265378012,0,0,0,0.003663615944319519,0.012014833461747027,0.014962133669066362,0.06871245859966729,9.78822426577179e-5,0,5.541052208786559e-5,0.5018243174456635,4.069580368875808e-4,0.0057529047262991516,0.0033616056150076613,7.468808133932687e-4,0.22815695055900384,2.9829210082641674e-4,5.754344484168185e-4,0.01158584822409118,0.03284640893016493,0.0188306882880256,0.002621203718894106
0.008755046316093586,0.0655243231680299,0.001681617883836356,0.11831294720249,1.6914653373232506e-4,0.01878482326485952,3.9048338631728465e-4,0,0.0108965340830267,0.004164040729569363,0.001998238177485889,0,0.038016803552495836,0,0.7222692975723853,0,0,0.0013142678274978379,0.0032461724959653554,0.0014096691891064873,5.26275371444002e-4,0.0022493139900691375,2.9099925559510905e-4
1.456104765010447e-5,5.283933568326459e-7,8.302360793471331e-7,0,0,0,5.103577339222702e-8,0.999696532724239,0,2.3229870793544822e-4,1.5732342165724065e-8,7.848856039049449e-7,0,8.531413361107968e-8,1.1677258605539998e-5,0,4.049934925671846e-5,0,1.8072149489718207e-7,0,0,1.7141464077636293e-6,2.4044712128188314e-7
0.24894887038769853,0,0,0,0.004906604535118903,0.0018108702818175229,0.031616618443825566,0.29634571728204984,0.00800206918910669,0,0,0,5.067060748570399e-4,0,0.28908600077061947,0.10888373973430873,0.006203173773956858,0.0017581916405054877,0,0,0,0.0016468287532601011,2.8460913287532485e-4
2.002891918009277e-6,8.454526889896696e-7,2.9143737072071525e-6,9.005520017968559e-6,2.866582659913166e-7,1.435949621314545e-5,1.0501287630205066e-6,0.9962714882137386,0,8.30842327378714e-4,0,0.0026201388047603987,0,0,0,4.961703382564722e-5,1.641369548636179e-4,0,7.608352167534272e-7,3.228549500164919e-5,0,0,2.658136403134891e-7
1.903273211586456e-5,4.044399437576587e-6,0,0,2.5095761814037677e-7,0,2.1622373409599983e-7,0.9984184050572463,2.7847133172200025e-6,3.7775526470636795e-4,0,0,1.606988403229582e-5,0,3.3131112794005906e-7,7.380194232738069e-6,0.0011049212680101371,4.2952761831557663e-7,1.388237706268218e-5,2.9768033949962775e-5,0,1.4401076048335931e-6,3.287948185493293e-6
0.03094867904304591,0,6.661262949807456e-5,0.0021124204961564157,0.0018556119577648696,0.012165117639168888,6.818217142949629e-4,0,1.4810337363494104e-4,0,0,0,0.00733947291882926,0.0011628975732604079,0.0056358023177326905,0.14113018090840823,0.7591582231981902,0.0015022219330648849,0.0013067864495996723,0.03429885354135994,0,3.717099379850883e-4,1.1548436800560125e-4
0,0.02208397829982281,0,0.001505961974612148,4.1052777700275526e-4,0,0,0.25329340585640164,0,0,0,5.253874195178332e-5,0,9.647934275352634e-5,0.6644887837619401,7.489027523859616e-4,8.783580071473364e-4,2.9030499032154836e-4,0.009431871921386151,0,0,0.04657759067868314,1.412958955910529e-4
1.469727069970911e-4,0,0,3.945906891327965e-4,4.9686129920228655e-6,9.290521028510818e-5,1.5990747973594193e-4,0.9891141151636805,3.991777798429036e-5,0.0033566697576979175,0,0,0,0,4.997029927228179e-5,8.223348358414511e-5,0.004831295907445431,2.6776835192396978e-5,4.689311725211734e-4,1.1759225759982665e-4,0,0.001106141273839693,7.011372039320134e-6
0.0011645501196086323,9.968212607976857e-4,8.215667323389952e-6,0.0019421922415418335,5.871315108996339e-5,0,0,0.41719758882115293,0.0012499376616040949,0.39685454917401913,1.4637835974317992e-4,0,4.01437436251296e-4,0,0,3.751183465039632e-5,0.17946232382103938,5.588066724761605e-5,1.3190789349301705e-4,0,0,2.6592480374438085e-4,2.60670866930537e-5
0.07683969294509539,0.04109957041490171,0.003772173426549814,0,0.011216266191740943,0.0022975372873790577,0.00206118540652372,0.0014116957500656107,0,0,0,0,0.007827624435040703,0,0.3913979333821949,0.17438195995658828,0,0,8.729858655570742e-4,0.001434478254295366,0.2848970583188806,8.312561255477095e-5,4.067127526319307e-4
1.2604937801237174e-4,0,8.466708278931492e-6,2.2797349801276197e-5,1.8636650068781372e-6,0,5.424219996229582e-5,0.9973296232519993,1.919954633474108e-6,0.0010966011011765027,0,0.0012031859218088999,0,5.586536903733539e-7,0,2.51084481928564e-7,1.29442924460876e-4,0,8.73877863739872e-7,2.3499118513330954e-5,6.159647388174378e-7,0,8.845571079522761e-9
0.006080375483829736,0.001683700357688789,2.7655811854196e-5,0,3.478831451604515e-4,0.010353790128353173,1.9680912721254537e-5,0.930254449724353,1.5088405278129943e-4,0.02538071681952007,3.031531669546829e-5,0.01806858562216244,0,1.93185054560826e-4,0.004780703998125364,0.0016404527679458678,0,9.07941234391079e-5,2.2760165483256493e-4,4.547481481889853e-5,0,1.5913829531474411e-4,4.646119158426839e-4
4.4412322243205136e-5,0,8.205861592613105e-8,1.4359549827154462e-7,5.878624224288847e-7,0,2.720215149158346e-7,0.9939236178003574,9.238301819711391e-8,0.005506350128987825,8.655898767615245e-8,2.055963337891719e-4,0,0,3.1502956862171366e-4,0,0,1.1919718765546514e-7,3.5882391766044533e-6,0,0,0,2.1929579028375236e-8
0.0014060258327528766,0.002896052160867676,0.002356454618371346,0,3.6263754820290434e-5,0.0031355893217676596,0.010423460346465598,0.7689078279345883,1.1954333989668068e-4,0.029580540734928527,0,0.0014428940909940319,0.0012233131468073059,0,0.0018055063233739209,0.16832389552873772,0,9.014110409228734e-5,7.302578915309923e-4,5.859913286977062e-4,0,0.004815954347104841,0.002120288194202196
0,0.0019506000340169863,2.5536279913769214e-5,0.007281133376200139,4.058762093538359e-5,0,6.060363212356468e-5,0,8.033996628710647e-5,0,2.9144360412306717e-4,0.8763497456272455,0.010331573871502487,0,0.008188382905857123,2.0310866648186067e-5,7.270537550352897e-4,2.1939699814282852e-5,4.1197914139491336e-5,4.6288317900310117e-4,0.09407130327510875,0,5.536439204570028e-5
0.0064927316892419195,0.04392002431584235,0.0041876902783213555,0.011167394179346184,0,0.003657317090435529,1.0152131956362587e-4,0,0,0,0,0,0.060967885711869604,0,0.8230682015739308,0.004369648426033254,0.032801059109093644,1.95472367499164e-4,0.0010723045586264533,0.0011137313028701532,5.189130974964601e-4,0.0011501818234716996,0.0052159231563578875
0,5.682093318437144e-5,3.890570076582927e-6,9.981793136919375e-5,7.757491338577186e-5,7.488803296534392e-5,8.730565157000993e-5,0,0,0,0,7.431305029322018e-6,0.0017060305705563195,1.5882510988229193e-4,0.9970884846063848,5.660046128771328e-6,3.5693272444866286e-4,5.576223616562046e-6,8.373580562227405e-6,3.0649397897828703e-5,1.994218898375716e-4,3.231651310431892e-5,0
0.005174062235735664,6.861273509126273e-4,1.7247426779141813e-4,3.9893063841636874e-4,7.870854343384754e-5,0.02767266049310882,0.004627418626138299,0,0.0033603333506842976,0,0,0.18765493619169812,1.3897505887343367e-4,0,0.010011045916171949,0.7153510294108123,0.0402570307383902,0.0010540684204405663,8.757900355380368e-4,2.421842433082203e-4,0,0.002146886588999082,9.733788954676593e-5
0.18553126049010413,0.08398435933617975,0,0.14835983899611851,0,0,0,0.36439708855839376,0.004452737135516355,0,0.004620627403596032,0,0,0.006510589139648713,0,0.1962392128325215,0,0.003158397200182412,0.001628285464603653,0.0011176034431351137,0,0,0
0.09600591502744303,9.910178230814917e-4,4.3538144938995554e-5,0.09567402296333076,0,0.0012860175309667707,1.2244099687422938e-4,0,3.0066234888982206e-5,0,0,0,0,0.0028426842658334046,0,0.007517814473045154,0.7787219522207771,3.350841342334417e-4,0.0013370160519540761,2.1344513280699212e-4,0.002968445151756661,0.011910539848068953,0
6.050844335205309e-4,0.003161001205327762,0,0.005641903656993196,0.0021259626275459743,0.00901851458106041,7.577094008174094e-5,0.8603996542218314,1.7974820358528752e-5,5.024042146852995e-4,0,0.025014524181650184,0,0,0.019238702154750098,0.001071903107454757,0.07146282581690087,4.7838693787913355e-5,0,5.491802769560284e-4,0,9.375598848552164e-4,1.2919518224010988e-4
0.1946333980283903,0,0.002138047857083696,9.296040138223138e-4,0.0012538373695821273,0,1.1250168833712058e-5,0.0016983644451483099,0,0,0,0.002115652680674458,0.0518501575255639,0.003961252187719583,0.575548369624831,0,0,0,0.1651278130810692,1.7260199351894461e-4,5.596510237624333e-4,0,0
0.005373182883037578,0.0013201838990744212,0.002510260412526469,0.004392072614928312,0,0.012820270060017368,0,0.5005693537476957,0,0,8.801093257635983e-6,0,0.0019952740000632268,0.013425754736453077,0,0.0015052932223299403,0.006767112922852386,9.854703471821518e-5,0.0016478417547648634,0.004755896782156961,0.4352466917210034,0.007478109999300352,8.53531158200674e-5
0.7497065781028228,0.01780401454228834,0.004950578146458133,0.009192438803559843,3.909026476460047e-4,0.008250619399264065,0,0,0.0019625941077717553,0,1.314732297919171e-4,0.036142390324257964,0.004579371123447227,0.011039393407656783,0.13400009489866307,0.01086997309046881,0.002210982207616786,5.834586771883025e-4,0.006776891170558182,0.0013717992255097037,0,9.281031506854005e-6,2.7165863523496088e-5
0,0.007575945870226163,0,0,0.0057218482227670365,0.0074679774283669285,1.801535306068389e-4,0,5.250108170246012e-4,0.03466157918573325,3.4251574532072066e-4,0.02366488617867343,0.7953189378116642,0,0.03132406426754757,0.05832443673969537,0.029961851217368832,0,3.297419016549032e-4,2.7663980220093726e-4,0,0.004324411281149198,0
0,0.019999157689330152,0,0,0.011895787031803828,0,0.009864376600606052,0,0.08709442279329281,0,0,0,0.025192086904780087,0,0.7572257305061693,0,0,0.004903883869832308,0.03936924580948351,0,0,0,0.04445530879470204
0,0.062366785711943845,0,0.0042717690621245025,2.2545762994102773e-4,0,0.005906192007713359,1.4446755219702973e-4,0,0,6.966841768117773e-4,0,0.017776789568256585,0.0018703529142873822,0.04871326879117908,0.6286792152679904,0,0.0016176622376192816,0.006018262817539389,0.21624207834278814,0.004914781931445437,4.904330802889043e-4,6.579890787373865e-5
4.7978755150772926e-4,0.007745341229460659,4.393078890671903e-4,0.021476219874205248,0,0.008365501787039582,0.0016250232627437054,0.21576366837969888,0.0012956891780745209,0.01389061396904671,4.605225659794038e-5,0.005822884258562896,5.520768930559179e-4,0,0.3271750934734115,0,0.009280004546522534,0,0.0020258192107930413,9.201584588693542e-4,0.3100002092578876,0.07274532236342775,3.512261600272302e-4
1.3081134689402863e-4,7.727789583049626e-4,0,4.7199993718636797e-4,2.0623705130909124e-4,0,1.2456941296714301e-5,0.9601927130458933,2.6728851741590116e-4,0,6.837285166625861e-4,0,0,0,0.0013695501875439686,0.022437585667838992,0,3.883744879812156e-5,8.165445298083021e-5,8.72086162934536e-6,0.002237683423877413,0.011010175904905987,7.777773746238783e-5
0.003539018248989929,1.9076530687329318e-4,0,7.485951777803634e-5,0,1.05771663533501e-4,6.065663305757304e-5,0.3267360482979902,7.167112289664213e-6,0.6527351319970105,0,0.010836451344790153,0,0,0.0030380692135191403,0,0.0012222852857921118,0,6.238006678075905e-5,1.0487033657877709e-4,0,0.0012693016299221628,1.722334509417161e-5
0,0.0029107211815963363,0,0,0.002316616454107751,0.02037147757955019,0,0.035857765788767634,0.017180264718275055,0,0,0.0010690246376093074,0.12295610650941356,0.027060187371513823,0.15200156994964736,0.02781538566957656,0.5228453439566711,4.128633553040074e-4,0.0124237023300557,0.018653790453998887,0,0.033158171413012506,0.0029670086309001907
0.6619702256077147,0.005609356184322222,0,0,1.087782086707864e-4,0.0026568226192764965,0.005354037701425938,0.003438496590864511,0.0073046761325517165,9.50620487101536e-5,2.697539754799823e-4,0.0015144176441241528,0.2766458388924195,0.002325063726518622,0.029466328222162858,0,0,0,0,0.0030263803791509055,0,2.1476206660748397e-4,0
0.004933112675660269,0.007603692810889059,0,0.0219354657628327,1.9849226981272033e-4,0.011997906617280677,2.9287850951225573e-5,0.6159390827542777,0.00597007121966109,2.766440331820776e-4,0,2.456846756511393e-5,0.0020025938476831992,0,0.00833460292495536,0.0018987125326016276,0.20129715965405162,5.785177792915813e-4,0,5.543537852242737e-4,0.11554017867213612,7.49048005347619e-4,1.3650833659593217e-4
4.7360330619686e-5,5.440480692425331e-5,0,4.7382178197170874e-5,4.123980379519962e-7,6.061339477160253e-6,7.062219232871926e-5,0.9227032395912537,1.9627230074228377e-5,0.07440052385981433,1.5693748168420626e-6,0,0,1.867496970187614e-5,1.28030883876026e-4,1.5241509452164625e-5,0.0022959448844730936,2.5482553415249105e-6,2.370886355740302e-6,1.61753481170627e-4,2.117725284677837e-5,2.1037132088021392e-7,2.8442039172906567e-6
