Feature3,Feature11,Feature12,Feature17,Feature18,Feature23,Feature25,Feature30,Feature32,Feature36,Feature43,Feature50,Feature57,Feature67,Feature68,Feature71,Feature74,Feature79,Feature80,Feature88,Feature90,Feature91,Feature96
0.01374052383372779,9.207095399848225e-4,0,0,0.0011496313660913596,0.007640015213306803,4.8846586109535416e-8,0.5554793440216853,0,0,0,0.06887802808903637,0.2501586817801422,0,0.021074115341057062,5.936440044500341e-5,0,5.639151146605125e-4,0.014404603212488,0.06300992643917729,0,9.1627257232242e-4,0.002004820229289025
2.6171902971876005e-4,2.024679869269622e-4,0,0,8.766115271072415e-6,2.2344315043017494e-4,0,0.05249417238908645,0.0011138729420670298,0.888036558222267,3.2586042175112296e-5,0.004067523229899767,0,0,0.04233326484013376,0.007604278866477314,0.0027708059820224454,2.3417680307551727e-5,0,7.306399830295026e-5,0,0,7.54059524913577e-4
7.195269111068752e-4,1.562476818288033e-4,0,0.04316531266774275,0.0030990018049450166,0,0.019098585011505267,0.46471660129442116,4.564495468733887e-4,0.13434021387582018,0,0,0.3268427183353917,9.693265895158935e-5,0,0.003436965234031844,0,4.6859413942823894e-4,0,7.364818976253207e-5,0,0.00148434226465,0.0018448603835406888
0,0.00168164200564169,7.441984979684505e-6,3.356602589572234e-4,0,7.385740149513698e-4,3.5067199794443246e-5,0.9893525612783453,0,0,0,1.597564174264223e-4,0,0,1.9532613856541728e-4,0.00604890600846675,4.8500618182310503e-4,5.657269769570972e-5,1.515853834862323e-4,2.231147569282254e-5,0,7.295889541738299e-4,0
0.0021642738386749316,0.0032475851444816843,2.610639966623655e-5,0,0,0,0.0037814064449950935,0.05136537351004344,0.002011462745700556,4.707174751053446e-4,0,0.07296315462334674,0.02714163223484041,0.0022086324662799633,0.004772845065100077,0.0028166755214180444,0.8222808591613935,0,5.095579486450818e-4,1.1787061992107892e-4,0,0.00410739364116406,1.4453159223702337e-5
0.034376323219059826,0.02828589492318754,0.04935454017665386,0.010289909891969477,0.08359590117933495,0.005903210857887339,0,0.222378516723533,0,0.04660160026222772,0,0.00862315143848781,0,6.545315589696521e-4,0.4436794362803569,0.03353587372525539,0.02105037500504644,1.2801934977636604e-4,0.001723719513208362,0.005095275161820835,0,0.004723720733224551,0
0.0075826121191391324,0.02002815078405676,0,0,0.007471220931487806,0,0.050281567111281435,0.8537844427825648,0.001270932768092352,4.884627603555376e-4,1.0030757251601807e-4,0,0.004322655889414556,0,0.0033799807389579893,0.019375857858087424,0.012173901399639081,0,0.008904662975617443,0,0.010802964523694409,3.227978509526144e-5,0
0.003433660191682929,2.595189605337803e-4,0,0.0017164499268143415,0.0029565556374592304,0,1.9179981619513238e-4,0.45018016098525887,0.00957007439761369,7.162444849607337e-4,0,0.009639334187013878,0.050379802411803766,0,0.0014523860292345865,0.04906944867744587,0.4194983119594552,0,3.577492632864811e-4,0,0,5.477634852765049e-4,3.073958596502426e-5
0.0037123844561740378,0.003972327914554631,2.478244064163662e-4,1.3538608081221644e-4,2.3355112716078172e-4,0.0030287359060856265,0,0.06996119004185407,1.7214564519165622e-4,0.11080329383766147,0,0.015555369563323694,0.0045396834595133086,0,0.784043083858833,0,0,1.0092833183462561e-4,0.0034402422291147576,5.3853141469706515e-5,0,0,0
0.002019493656587263,0,1.7728350756888192e-4,0,9.457169196684274e-4,0.003440014070170915,5.311047797710698e-5,0.2500792231771621,2.140251627538722e-4,0,2.1787723279117506e-4,0,0.001368328106866269,1.0555716167989933e-4,0,0.733093753909091,0.005191131705028733,1.5426645571322715e-4,2.0719897350483996e-4,6.173929543163664e-4,0.0021049589047436863,0,1.0667624376266928e-5
0.03194447234013818,0.0012650839433243108,0,8.443114451681767e-4,0.0019820886873062977,0.012079558019558945,6.119953102855898e-5,0.3270505126575813,0,0.4534745214386922,0,0.05738832904279103,0,0,0.06955787820172424,0,0,0,0,0,0.04401999303343272,3.3205165925405145e-4,0
0.19171972456592715,0.0014225008649275683,0,0,6.949911752443854e-4,0,4.086184096299067e-4,0.7600049531568153,7.5225205507463984e-6,0.03489584927744596,0,4.043295325699394e-4,0,7.399571285539332e-4,0,0,0,1.0356034225725187e-4,2.639678938836366e-4,1.6951935166630822e-4,0.0019143824440889551,0.0072013491791185,4.877415732046004e-5
0.053232255567350915,0.04791802051355632,0,4.4541316514961135e-4,2.58905962475531e-4,0.003127487060444924,1.4225006884568692e-4,0.5557745999897212,0,0,0,0,0,1.5155878164625297e-4,0.033184510560031515,0.00156906300473989,0.2966758806888494,1.4768824471191052e-4,0.0061748496170010315,9.321528934179667e-4,0,2.052690378168566e-4,6.009484424087469e-5
0.6125861359080865,0.010806371318417211,0,0.0016466919059807434,4.8192596946234674e-5,1.1287558118166289e-4,0.002083602669252003,0.0030150207870490837,5.570534743910868e-5,0.0012933943078443481,1.0607334736557509e-4,0.06134689529031569,0.2697437314233023,0,0.006874083487519773,3.9875323341196647e-4,0,1.2135335734223175e-4,5.607067771402504e-4,8.236885710258003e-5,0.029006150249817435,0,1.118935544853641e-4
0.004188857453179085,0.3187788704509744,0.008205899320726765,0,0.0015637005689721345,0,0.006211311922475126,0.5856276372218916,0,7.990895067211177e-4,0,0,0.006629370330298214,0,0,0.03840061125777806,8.552734652731481e-4,0,3.2101316161727017e-4,0,0.01611379468140938,0.010885677296534106,0.0014188933621495647
0.08153320141200669,0.3506013723689579,0,0.004395886869956948,0,0.02596010552243839,9.644621514554677e-6,0.0442917755537756,4.931578871144457e-4,1.2709504197408003e-5,0.0021774186447233233,0,0,0.013030575407053572,0.015285698968860893,0.4309548459774879,0.029866924616564823,0,0,9.432373464423301e-4,0,6.917746573349533e-5,3.7426783317179107e-4
0,0.0011187831332889835,0.0016587944250028323,0,1.1096410140697092e-5,0.0012078181013166825,5.782989722316909e-5,0.06971862444289506,0.006590384090254657,3.203826934315299e-5,3.974863504292506e-5,7.849063399029862e-6,5.420819010303478e-4,0,0.917795978251548,3.3111697191272907e-4,0,2.1391573481680552e-5,0,0,0,8.664648341200207e-4,0
0.06197758257338442,0.001407086154613764,0,0.28948035197594485,7.511061524230464e-5,0,4.842106455434581e-6,0.29690547289294705,0.0015108397613718015,3.734505031734568e-6,0,0.06436185584980116,1.3710537779286708e-4,0,0.2829188821511431,6.434524270279789e-4,0,1.916089095936575e-4,0,3.820746996498687e-4,0,0,0
0.02246557797074548,0.010845662479301802,0,2.8337269875515443e-4,6.900359390976331e-4,0,0,0.8847351190581197,0.003433535012290058,0.04322577982283825,0,0.006176410307109073,0.01843085518367256,0,0,0,0.003854252167734957,2.7818336278426766e-5,0.0013086474784194113,0.0010035901980394127,1.543516430289577e-4,0.002731930417892131,6.330612866769662e-4
0.007390604960109308,0.003830900184358207,0.004160614125326501,0.0016128278002322885,9.698639873967227e-5,0,2.5050169009540533e-4,0.7198044824160387,0.0014120023008697604,0.006020105081093043,0,0.0019262708642833475,0.01518158498483679,0,0.008277874034397203,0.14888249972275971,0.027101868532734705,0,5.625880691279768e-4,0,0.015428798947384735,0.03805948988761272,0
0.12676675490643444,0,0,0,0.004967843813703061,0.016292050529521027,0.02028857399829763,0.3788236825913135,1.3272780254504666e-4,0,7.513637443222471e-5,0.03970515954343872,6.462962304971936e-4,0.007800908334750878,0.0035851572409097247,0.0010127664266070958,0.30937961637199646,4.044825086168378e-4,7.802860638794646e-4,0.015710348819667166,0.044539556516311966,0.02553431356921728,0.003554338357860325
0.007803125430329509,0.05839997801927308,0.0014987785100964734,0.10544898721505674,1.5075552671749967e-4,0.01674238225934062,3.4802681012578837e-4,0.3699197872242993,0.00971177297479519,0.2139760861175214,0.0017809732325382661,0,0.03052419663051764,0,0.1756409963149553,0,0,0.0011713697834083133,0.0028932218334403515,0.0012563983216912118,4.6905437001767004e-4,0.00200475001079558,2.5935941508009255e-4
0.0042242969686621095,1.5329188593880662e-4,2.4085930061734577e-4,0,0,0,1.4805958198520434e-5,0.0016376377864600162,0,0,4.5641005316088265e-6,0,0.9812359337482157,2.47504331183706e-5,9.514244238709633e-5,0,0.011749242390310867,0,5.242900658049655e-5,0,0,4.972900060598999e-4,6.975597291911218e-5
0.1022376022530843,0,0,0,0.0020150301629946817,7.436829711902922e-4,0.012984221442794274,0.0033821616255549697,0.0032862666365325133,0.01173507381098563,0,8.969312998316279e-5,0.049651559264145675,0,0.7650959014525243,0.04471605939584405,0.0025475014689598815,7.220490590969964e-4,0,0,0,6.763148705697787e-4,1.1688245573955618e-4
0.0015379753526686218,6.492039764212074e-4,0.002237881580053047,0.0069151349112066135,2.201183916961258e-4,0.011026332002231297,8.063700992209238e-4,0.022269839407681718,0,0,0,0.0020426223021251903,0.049340145186605885,0,0.7132378878865709,0.03809979680392183,0.12603705111218944,0,5.842281354712819e-4,0.02479130057631619,0,0,2.0411227561974464e-4
0.0050496679036096965,0.0010730395355212454,0,0,6.658280176357298e-5,0,5.736738390559806e-5,0.09444890183261379,7.388260063303883e-4,0.009445115527518418,0,0.015321496467873329,0,0,0.5657393335347792,0.0019580756831226983,0.29315210391869,1.1396008805872684e-4,0.0036832018363144657,0.007897903710071872,0,3.82082041905632e-4,8.723417279213375e-4
0.019728770731145085,0,4.246337277718221e-5,0.0013465989807990217,0.0011828919363503602,0.007754864641775396,4.346390442749494e-4,0.1817376648666662,9.441105705638871e-5,0,0,0.046779370253200746,0,7.413091710553868e-4,0.14228698292093103,0.08996587474749251,0.4839385394545914,9.576173530221816e-4,8.330336239184982e-4,0.02186439740828489,0,2.369529289051759e-4,7.361750775355423e-5
0,0.03338565973610127,0,0.0022766520315006715,6.206191877729753e-4,0,0,0.001610630584415426,0,0,0,0.8242822622674433,0,1.458535443660421e-4,0.04989299301320848,0.0011321607061526601,0.0013278658924119782,4.388712710628387e-4,0.014258720162046719,0,0,0.07041410621828015,2.1360538523751546e-4
0.0013431206836711329,0,0,0.0036059954734915145,4.540602820137964e-5,8.490209652137291e-4,0.0014613260372983198,0.00941778620580047,3.647914932801347e-4,0.8677512156797299,0,0.05440985579355037,7.152444539003055e-5,0,0,7.514966210316988e-4,0.04415114611962672,2.4470203975268207e-4,0.004285361342931584,0.00107462532771501,0,0.010108551814221066,6.407392909426856e-5
9.769142320539322e-4,8.362103614866051e-4,6.891933802503374e-6,0.0016292602698667752,4.9253108082453466e-5,0,0,0.7992454318907963,0.0010485438713549043,0,1.2279342940248913e-4,0.021368931865836327,0.02373502076905822,0,0,3.146781278313851e-5,0.15054680370232923,4.687700272549222e-5,1.106544890630291e-4,0,0,2.230781836348444e-4,2.186707772370149e-5
0.029748551243194987,0.0159117329819971,0.0014604000898092897,0,0.004342386815636263,8.894934780073158e-4,7.979896501084392e-4,0.7024120924653341,0,0.03885629705375738,0,0.0023290185595670537,0.02432554020504414,0,3.326429180176115e-5,0.06751212131162561,0,0,3.379772063205153e-4,5.553594531623958e-4,0.11029813386280196,3.218215026541718e-5,1.5745918156618758e-4
0.01708124940919935,0,0.0011473436685515983,0.003089322803212402,2.525496539503607e-4,0,0.0073504888375466645,0.9301604935562974,2.6017759441462944e-4,0,0,0.003089531213834573,0.002087869948485157,7.570448318832871e-5,0.014442614941233084,3.402505213615936e-5,0.017541116916541706,0,1.1842125664637552e-4,0.0031844211415556767,8.347083894361075e-5,0,1.198684262934635e-6
0.01521309744764789,0.004212617737552277,6.919483210380643e-5,0,8.704035140255466e-4,0.02590517947354159,4.924163711325864e-5,0.5942740378729827,3.7751185010899776e-4,7.329309024009628e-4,7.584891233624684e-5,0.001079199466668314,0.05285866854866173,4.833489425577253e-4,0.2972232796546875,0.004104412282332502,0,2.2716686678746537e-4,5.694592650440809e-4,1.1377797162255285e-4,0,3.981639621951286e-4,0.001162458859629705
0.1817906928003342,0,3.3588634608563403e-4,5.877721270877052e-4,0.0024062672620317653,0,0.0011134517889505714,0.7897892217277646,3.7814669516878673e-4,0.0011497973983608258,3.543074881690253e-4,0,0,0,0.006829233016009692,0,0,4.879037670013685e-4,0.014687556356007127,0,0,0,8.976322702868668e-5
0.0061184787739812715,0.012602495104886056,0.010254376006823562,0,1.5780578774885533e-4,0.013644867869600319,0.045358854293891526,0.017971652991265834,5.202062228804186e-4,2.166263226337764e-4,0,0,3.580454630193393e-5,0,0.1243346612105805,0.7324802702451028,0,3.922591030721359e-4,0.0031777989456399994,0.0025500068511217487,0,0.020957164344222123,0.00922667138024721
0,0.016386236101919516,2.145204063028758e-4,0.06116598406198062,3.409608981154233e-4,0,5.091076629202791e-4,0.0011956149961258827,6.749049692620464e-4,0,0.0024483049442586826,4.349191618600787e-4,0.016508636101029837,0,0.09870187976620984,1.7062373143016222e-4,0.006107697262908826,1.843069285822374e-4,3.4608773517043556e-4,0.003888502474354944,0.7902566179632204,0,4.6509483434786986e-4
0.01740087976705377,0.1177080925355908,0.011223241390903365,0.02992923359948481,0,0.00980181193473746,2.7208274730440275e-4,0.400858197048343,0,0,0,0.23696485733611397,0.041099532658086246,0,0.010287717797189077,0.011710899283222682,0.08790865125923664,5.238767482522355e-4,0.002873835481179597,0.0029848614453234007,0.001390715780546851,0.003082550855080618,0.01397896233235111
0,0.021768371831669072,0.0014904960428829546,0.03824072791029559,0.029719321115540466,0.028689964348918517,0.03344721355095328,0.04708915900564283,0,0.08122797594211514,0,0.14974320245947972,0.20095216075564684,0.06084666080553522,0.062007457104608456,0.0021683907991391837,0.1367426374269098,0.0021362779929711547,0.003207958845898337,0.01174193122967261,0.07639948177676921,0.012380611055351546,0
0.005934047814524042,7.869082979032522e-4,1.978079321853729e-4,4.575270600131751e-4,9.026954815544185e-5,0.03173732418350979,0.005307111150629515,0,0.0038539116591946496,0,0,2.165959326175606e-5,0,0,0.07995389464939454,0.8204244594072221,0.04617013371475341,0.001208893925448659,0.0010044293457609518,2.777571691715393e-4,0,0.0024622293066928302,1.1163524217896134e-4
0.04928234847193661,0.022308620402105857,0,0.039408567943390364,0,0,0,0.38264570377118035,0.001182772879280656,0.2895717297107714,0.0012273692813893498,0,0.14590080490368812,0.0017293965550074391,0.013047657384720353,0.052126683369278885,0,8.389595964636958e-4,4.325186573217218e-4,2.968670734652753e-4,0,0,0
0.03503827532937187,3.6168141652020514e-4,1.5889661686642578e-5,0.03491714815175291,0,4.693443764952659e-4,4.468601084480773e-5,0.04311183024128502,1.097295948751276e-5,0.010118879430675461,0,0.24631250075272246,1.424855041310637e-4,0.0010374647640436839,0.33535475632502615,0.0027436981701220945,0.2842020115025016,1.2229215408675044e-4,4.879567736505159e-4,7.789883913785888e-5,0.0010833624000943921,0.004346865236363862,0
0.004437110311782885,0.023179758504301432,0,0.04137232344398209,0.015589775863617896,0.06613315733766878,5.556315795699086e-4,0.28550512715786674,1.318101348290043e-4,0,0,0.010177489077325495,1.211167348569532e-4,0,0.008695869666113762,0.0078603118306104,0.5240399914048625,3.5080320984884816e-4,0,0.004027162714683675,0,0.00687516717096954,9.473938571100422e-4
0.05788460784015376,0,6.358624110992426e-4,2.764672678575366e-4,3.7289532613002396e-4,0,3.345836930720149e-6,0.5333800546318974,0,0.28560885406486874,0,0.0046442200147291095,0.057020564992312874,0.0011780893298109756,0.009667713273706585,0,0,0,0.04910955057315326,5.133239623045335e-5,1.6644204111929283e-4,0,0
8.387783134382385e-4,2.060867177608435e-4,3.918630802157648e-4,6.856225333549807e-4,0,0.002001302530146713,0,0.010581723601929698,0,0.0030454316185274414,1.3738907310147727e-6,0.8733141526286512,3.452102426584663e-4,0.002095821445055921,0.03506155535657579,2.3498312596837188e-4,0.0010563771395526009,1.538364082790256e-5,2.572356009392717e-4,7.42417142438452e-4,0.06794399036068748,0.0011673670205270973,1.3324010012810517e-5
0.3856188314581189,0.0091576671241625,0.002546377763831572,0.004728219830549288,2.010645585911654e-4,0.004243785908349784,0,0.5724198101478141,0.001009479266382716,1.4764510045529218e-4,6.762452767678728e-5,0.002942747437998292,0,0.0056782187994663955,0,0.0055910758202696335,0.001137240088560278,3.001076152630412e-4,0.0034857595363810114,7.055982030661241e-4,0,4.773788344575752e-6,1.3973024718538021e-5
0,0.005861281600857394,0,0,0.004426821981768175,0.005777749662722798,1.3937937154820797e-4,0.892350066700605,4.061850882767116e-4,0,2.6499413676412195e-4,0,0.01865426786581666,0,0,0.04512386358068607,0.023180583688984045,0,2.551113978780204e-4,2.1402789968149246e-4,0,0.003345667024411207,0
0,0.007347915489078542,0,0,0.00437064596137492,0,0.0036242829192935306,0.7719996497460216,0.03199947058753484,0,0,0,0,0,0.1480582089683695,0,0,0.0018017420935186462,0.014464703742557147,0,0,0,0.016333380492251196
0,0.0017895910554480816,0,1.2257677892567442e-4,6.469420434597082e-6,0,1.6947592004470707e-4,0.9574546790188347,0,0,1.99910859131513e-5,0.0011339911668719275,0.014544283101829312,5.366906130772323e-5,8.448152452114961e-5,0.01803970955928632,0,4.641819901623027e-5,1.7269174905612712e-4,0.006204983707211411,1.4102778720417826e-4,1.4072789606869076e-5,1.8880744878045588e-6
5.9937113249529274e-5,9.675811574676779e-4,5.48802206636819e-5,0.0026829012522874814,0,0.0010450542670881562,2.0300485710000746e-4,0.0019129224441405644,1.618630345001583e-4,0,5.75304488503943e-6,5.60893814047922e-4,0.02457034497767496,0,0.9183894561236644,0,0.0011592978636339362,0,2.530740013549903e-4,1.1495013070566573e-4,0.03872655218185346,0.009087656841384394,4.387667429802053e-5
0.0027803405645815326,0.01642509412406661,0,0.010032161605233804,0.004383482421741846,0,2.647670864968876e-4,0.07515991811923861,0.005681105844895259,0.086447448941456,0.014532364165458543,0,1.0386926011876037e-4,0,0.02131071643564266,0.47690151569270117,0,8.254737595948175e-4,0.0017355313074272855,1.8535827297775758e-4,0.0475610269431609,0.23401669211759868,0.0016531333376089644
0.120660260885279,0.006504004804654898,0,0.002552280974369666,0,0.0036062081680038544,0.0020680439190270557,0.08219098024652324,2.443574962948528e-4,0,0,0,1.5447560923992597e-5,0,0.6909200681416876,0,0.04167293048065141,0,0.0021268031420735778,0.003575478079078498,0,0.043275918639930654,5.872174615016659e-4
0,7.602343218756092e-4,0,0,6.050635664349685e-4,0.005320707644969237,0,0.7837136686247231,0.0044872133340432795,0,0,0,0,0.007067692820006663,0.03656144085775884,0.007264938667406746,0.13655893186262713,1.0783337646056928e-4,0.0032448744922021046,0.004872074943443428,0,0.008660389774942951,7.74935713105447e-4
0.8530607365920908,0.007228605356097979,0,0,1.4017914284389496e-4,0.0034237658627529104,0.006899584254151698,0.0019203263393249826,0.009413312202192515,0,3.476236787090272e-4,0.003195278511766267,0.07731059760824577,0.002996238347950875,0.029886991193455743,0,0,0,0,0.0039000036188579826,0,2.7675729155949647e-4,0
9.781216704585504e-4,0.0015076356861938149,0,0.004349293402538501,3.935640705720176e-5,0.0023789062269755582,5.807100623891497e-6,0.9122226090167735,0.0011837264660389786,5.4564739955969444e-5,0,5.113131145644347e-5,0.003393910424146658,0,0.010236774034328369,3.764705970070543e-4,0.03991255156827113,1.1470663937245569e-4,0,1.0991548056542478e-4,0.02290893397295919,1.485188225801463e-4,2.7066432697051686e-5
0.0071970402217131435,0.008267543291296914,0,0.007200360255417475,6.266943722015296e-5,9.211021849675864e-4,0.010731993465520359,0.5233692313423639,0.002982622005310148,0.008743487766997316,2.3848764423661253e-4,0.030822680124414567,2.778037731797943e-4,0.0028379132139717315,0.016120656096196583,0.002316152677389758,0.34889975353172364,3.872417263178248e-4,3.602881196163191e-4,0.024580620421244016,0.003218168845728037,3.19687560888877e-5,4.3221509908518993e-4
