Feature3,Feature11,Feature12,Feature17,Feature18,Feature23,Feature25,Feature30,Feature32,Feature36,Feature43,Feature46,Feature50,Feature57,Feature62,Feature67,Feature68,Feature71,Feature74,Feature79,Feature80,Feature88,Feature90,Feature91,Feature96
4.6586372569522473e-4,0.10826941507571246,4.907566123009837e-5,7.57306326310964e-4,1.0963332868035921e-4,0.01889919998293345,1.6663029898197776e-4,1.1562107002130933e-4,2.0042910082961193e-4,0,0,0,0.0050386666000499965,0.015681047527096013,0,0,0.7566686242759391,2.2590013877924504e-5,0.08879430954692345,2.130123562078923e-5,0.0010127768569648452,9.09068829932202e-5,0,0.0036017963962447475,3.480609389450609e-5
0.029830276969801457,0.012985684524921983,0,0.03126494844998679,4.8569053456968566e-4,0.015486209539364838,0.00467875806320116,0.4476355408930412,6.653666364415397e-4,1.2625107127304306e-5,0,0,0.002068239783355796,0,0,0,0.0019900546907327143,4.903213650322492e-4,0.447033274489006,5.171406377289772e-4,0.0034720974198935994,3.4260006760585e-4,0,0,0.0010411708281889158
6.6015175298204e-5,0.001870342864852222,0,0,0,6.989567400990759e-4,1.3980951542573827e-4,0.9887012764106138,4.2954673788797044e-5,0.0011129548554252766,0,0,1.3688883441702282e-5,6.424937040345677e-5,1.6815376469368298e-5,0,0.0024942896581425095,1.3893361184758856e-4,0,0,0,3.1279317396278114e-5,0.002217403596722721,0.002391029950073197,0
0.01915197724382795,0.0012833141131549349,0,0,0.0016023926037031719,0.010648895142453561,6.808391855572382e-8,0.012582343788901839,0,0.02655981689635636,0,0,0.09600437672710495,0.3486790924985776,0,0,0.37064464159400856,8.274398124658273e-5,0,7.860027444454942e-4,0.020077592111500755,0.08782523082098556,0,0.0012771297271205867,0.0027943819226935885
0.008247905991056376,0.00638064768987761,0,0,2.762584544970378e-4,0.007041666404899747,0,0.1835744002392854,0.03510298552620575,0.27639549675167696,0.0010269280486395569,0,0.12818536448305695,0,0,0,0,0.23964393146298563,0.08732015888846788,7.379930527514638e-4,0,0.0023025646624970663,0,0,0.02376369834410252
0.001626079870372663,3.531086972457532e-4,0,0.09755055015160212,0.007003524643043042,0,0.043161449780989326,0.08309686933030673,0.0010315436553578663,0.002049557666330906,0,0,0,0.7386414001464916,0,2.1906094555991634e-4,0.008750365533563322,0.007767298062045268,0,0.00105898957458963,0,1.6643969393446514e-4,0,0.0033545084138378017,0.004169253834729629
0,0.012627145802577663,5.5880519803744576e-5,0.002520412201743564,0,0.005545818754228504,2.633132635882218e-4,0.8759562315428674,0,0,0,0.0013029739240851288,0.0011995820566881794,0,0,0,0.04425777074507821,0.045420141658421564,0.0036418237368511246,4.247941594300803e-4,0.0011382272400420413,1.6753283736893425e-4,0,0.005478351557225582,0
0.002195551018389074,0.003294517885794642,2.648367842803595e-5,0,0,0,0.0038360537483255906,0.01830514697787658,0.0020405315634542723,0.006759122217555278,0,1.791383828440194e-4,0.07401758759706986,0.02753387174445071,5.677079092868776e-5,0.0022405506983150655,0.017675264857447786,0.0028573809372048724,0.8341641179930191,0,5.169218668562355e-4,1.195740367883946e-4,0,0.0041667519750198485,1.466203023179696e-5
0.001787263522969312,0.0014706153386039337,0.0025659977883192974,5.349839331962483e-4,0.004346244474590406,3.069145402044825e-4,0,0.9804434665502443,0,0,0,0,4.4832729552951643e-4,0,0.003879542985978834,3.402982839450654e-5,7.378390062867089e-4,0.0017435676130372734,0.0010944325590493853,6.655869292114663e-6,8.961810692074302e-5,2.6490905901084896e-4,0,2.455915283722129e-4,0
0.0045643770720832115,0.01205600798229314,0,0,0.004497324798412967,0,0.03026714652749537,0.7557090992261778,7.650419533128621e-4,0.051903940784426825,6.0380456886724764e-5,0,0,0.0026020362273771786,4.6584984674714734e-4,0,0.10623481999307625,0.011663358216118034,0.007328118009104082,0,0.005360189718520238,0,0.006502878270407589,1.943091756054537e-5,0
0.005233400901114793,3.9554489556177844e-4,0,0.002616121017294332,0.00450622370109708,0,2.9233100390673345e-4,0.1313794843497865,0.014586194666997484,0.007076179737119882,0,1.7145103276420144e-4,0.014691756727313158,0.07678619566914492,0,0,0.026672254047486157,0.07478902471123292,0.6393768518918937,0,5.452622601944154e-4,0,0,8.348717570793779e-4,4.685163001246366e-5
0.002518990982226921,0.002695372290596157,1.6815808069133346e-4,9.18644932148241e-5,1.5847312964273485e-4,0.002055110004107535,0,0,1.1680722537943096e-4,0,0,0,0.010554897025832862,0.0030803441377577623,0,0,0.9761206252864519,0,0,6.848362844527259e-5,0.002334332355422957,3.654136023039683e-5,0,0,0
0.0018977902732080368,0,1.6659964004689582e-4,0,8.887239459756406e-4,0.003232704010123765,4.9909811888546524e-05,0.2867852584607659,2.0112708488644596e-4,0,2.0474701259687184e-4,0.002602849468974361,0,0.0012858667633332886,0,9.919583260394605e-5,0.00588457030384945,0.6889143677080534,0.0048782917562582035,1.4496969484399582e-4,1.9471227119409562e-4,5.801861964888747e-4,0.0019781050175101626,0,1.0024747398181062e-5
0.11817325841339973,0.004679967480986097,0,0.003123389659684024,0.0073324071892404965,0.044686314307072365,2.263974786626728e-4,0.307660689517313,0,0,0,0.13587944240361755,0.21229857127318014,0,0.0018665551279376553,0,0,0,0,0,0,0,0.16284463730395113,0.0012283698449550738,0
0.058770271476177936,4.3605717771696e-4,0,0,2.130444331439412e-4,0,1.2525896810297018e-4,0.907633735632427,2.3059733470484266e-6,0.002095345611046802,0,0,1.2394424438472518e-4,0,5.073792815317844e-4,2.268284154085231e-4,0.026891888956115478,0,0,3.174566123754102e-5,8.091741639865332e-5,5.1964910446492495e-5,5.868398580431314e-4,0.002207520625276143,1.4951359194966649e-5
0.12337139873269731,0.11105509530363342,0,0.001032292256129174,6.000420307275561e-4,0.007248283001597099,3.2967962330866595e-4,0.0473599268973851,0,0,0,9.211845036959378e-6,0,0,0,3.512535526183826e-4,0,0.003636469947240344,0.6875778225202045,3.4228317271719214e-4,0.014310868966460145,0.0021603632058799956,0,4.757327684516299e-4,1.3927617591255197e-4
0.6170408129241249,0.010884954379830397,0,0.0016586665168249718,4.854304962770346e-5,1.1369640331211571e-4,0.002098754459958977,7.098851987442607e-4,5.611043223675854e-5,0,1.0684470419986458e-4,3.481213514116707e-4,0.06179300496932431,0.2717052861013405,0,0,0.002933890844243355,4.016529347924395e-4,0,1.2223582917775605e-4,5.647841916399452e-4,8.296783679386588e-5,0.029217080637019353,0,1.127072353968165e-4
0.005415171238750616,0.41210334562170736,0.010608226822318422,0,0.0020214835290442764,0,0.008029711694287655,0.3600808921082317,0,0,0,2.3597515924960217e-4,0,0.008570159272527236,0.0010623171079042514,0,0.1039714226653317,0.049642626410155044,0.0011056600331192312,0,4.149917392703231e-4,0,0.020831207192232467,0.014072526284171903,0.001834283121698291
0.027165281554600792,0.11681357813615337,0,0.001464624256578842,0,0.008649403721320514,3.2134008525740996e-6,0.03222828612552782,1.643106442814488e-4,0.007199471605414901,7.25473666209258e-4,2.986270863854242e-4,0,0,0.6469473016661839,0.004341535026477442,0,0.14358579726484388,0.009951080079379062,0,0,3.142683918351218e-4,0,2.304859003865156e-5,1.2469878391706133e-4
0,0.004074730166739064,0.006041510175530796,0,4.0414335716597394e-5,0.004399005228922544,2.1062279162354896e-4,0.005626502351053624,0.02400289749096655,0.00168856163943643,1.4476886313075335e-4,2.793145232224216e-6,2.8587144783504012e-5,0.001974321393707561,0,0,0.9473256513046346,0.0012059641176442235,0,7.791044321840371e-5,0,0,0,0.0031557594076594337,0
0.12957612796554607,0.0029417858531816726,0,0.605214685273228,1.5703327377578768e-4,0,1.0123360409375295e-5,0.09252077027620902,0.003158702842647147,0,0,0.012512066252593499,0.13456091256575214,2.866453198076544e-4,0,0,0.016516488638142254,0.0013452617956758372,0,4.005954985328614e-4,0,7.988010844987286e-4,0,0,0
0.006984191126528682,0.0033717440854583603,0,8.809606815918304e-5,2.1452120613621824e-4,0,0,0.9763263376563908,0.0010674314632229346,0,0,0,0.0019201477975275987,0.005729859939315398,0,0,0.001277850784525535,0,0.0011982257400344626,8.648278608437333e-6,4.068377015909775e-4,3.12000241656166e-4,4.798547257550021e-5,8.493137460243524e-4,1.9680869224533823e-4
5.407880195206393e-4,2.8031601402893623e-4,3.044419617838209e-4,1.1801441920155731e-4,7.096723851154217e-6,0,1.8329800280823506e-5,0.9675885569383195,1.0331954311824698e-4,5.554046402497871e-6,0,0,1.409497884650426e-4,0.001110872428095891,0,0,0.012949538148210349,0.010894084124496696,0.0019831077277481174,0,4.116589769738678e-5,0,0.0011289616575873528,0.002784902761192024,0
0.029168158658786435,0,0,0,0.0011430667027574639,0.0037486888030918127,0.00466826137325723,0.798235306748838,3.053975473240967e-5,0.04838459995685808,1.7288363120935848e-5,9.210732619894853e-4,0.009135884199214952,1.4870831871993353e-4,0.010355540619800433,0.0017949353689664708,0,2.330305910044916e-4,0.07118612244033101,9.306864402064954e-5,1.795384580702946e-4,0.003614843239421526,0.010248245701474772,0.00587526997894563,8.178288165978611e-4
4.2989244580939745e-4,0.0032173914939696412,8.257121651890833e-5,0.005809431544674064,8.30547486113307e-6,9.223770298717181e-4,1.917361164421268e-5,0.981081363311525,5.350443068687171e-4,0.0019528201284965568,9.811798435035707e-5,8.757260849402763e-7,0,0.0016816494445746825,0,0,0.0037172640980515795,0,0,6.453350335486784e-5,1.5939436336784608e-4,6.921792456690643e-5,2.5841303224567975e-5,1.104463708897391e-4,1.4288717295137401e-5
0.003302036312585119,1.1982476079443535e-4,1.88274205805711e-4,0,0,0,1.1573478847917236e-5,0.19500336858371667,0,0.008535869110730105,3.5676529849733834e-6,0,0,0.7670096843300648,0,1.9346847419904055e-5,0.01613811127003133,0,0.009184114020861132,0,4.0982555167373554e-5,0,0,3.887202225783687e-4,5.45266484121175e-5
0.08543686492733121,0,0,0,0.001683899622705414,6.214733146915574e-4,0.010850520250352465,0.7420938856772092,0.0027462334068202696,0,0,7.3392647641274775e-6,7.495382972999898e-5,0.041492302917875014,0,0,0.07422955627170372,0.03736785529484572,0.0021288697515315326,6.033945101751016e-4,0,0,0,5.651758352291805e-4,9.767512503545603e-5
0.0023071852868135384,9.738997832058119e-4,0.003357145773611047,0.010373701695403022,3.3020939756749464e-4,0.016541091454376943,0.0012096716799919662,0.013309051058064604,0,0,0,4.245484472038457e-4,0.0030642286391671814,0.07401734808445182,0,0,0.5894897687992187,0.05715520113119388,0.18907379069166674,0,8.76426631911231e-4,0.03719053353579512,0,0,3.0619791035713155e-4
3.340637935702716e-4,7.098757081250154e-5,0,0,4.404824984188858e-6,0,3.7951735164617085e-6,0.9728493700260483,4.887747534578862e-5,0.0049441336580523815,0,3.416890237340124e-4,0.0010136027419887323,0,1.472287363039651e-6,0,7.732185802537564e-6,1.295376653054903e-4,0.01939365237428364,7.539097631605961e-6,2.4366441544495366e-4,5.224905330414502e-4,0,2.527686549106113e-5,5.771028758361141e-5
3.4689257764529126e-4,0,7.466369313591118e-7,2.367735921663185e-5,2.0798884961880733e-5,1.3635441465336843e-4,7.642293606048308e-6,0.0018321682779455326,1.660037281937964e-6,0.9862584048412227,0,3.6931152110348377e-6,8.225254654178045e-4,0,2.0004261781877446e-5,1.3034499345341202e-5,0,0.0015818772804736079,0.008509130632669532,1.6837863672028424e-5,1.4647297847609668e-5,3.84443474911868e-4,0,4.166362588357124e-6,1.2944226162118526e-6
0,0.009348800112111972,0,6.375181720407405e-4,1.7378853010823828e-4,0,0,0.7266838805671451,0,0.006839069333876271,0,6.405998583561001e-6,0.2308191650789791,0,8.6849335242716e-4,4.0842554638712595e-5,0,3.1703264875618074e-4,3.718348806636598e-4,1.2289467455628373e-4,0.003992789889527654,0,0,0.01971766948178319,5.981472480224251e-5
0.00295986973276307,0,0,0.007946625339202618,1.00062436825042e-4,0.001871009424520721,0.0032203619228582774,0.6866768749985221,8.039004334130929e-4,0.03980785993829933,0,0.0011299188551568006,0.11990440418737956,1.576202672152822e-4,0,0,0.0016995039124710785,0.001656092508966289,0.0972970207778295,5.392562037163093e-4,0.009443761448321078,0.002368179583736549,0,0.02227647665673664,1.412013720665544e-4
0.0027923723918340405,0.002390190101204146,1.9699626686773234e-5,0.004657012097288085,1.4078310532164337e-4,0,0,0.01786472422422188,0.0029971156749782897,0.3954904721825793,3.509878051845225e-4,0,0.06108009631479076,0.0678432297744095,0,0,0.012816011741020166,8.994633179035033e-5,0.4303169352476328,1.3399134123308289e-4,3.162903458192695e-4,0,0,6.376377175842337e-4,6.250397642111762e-5
0.05822466553216288,0.031142872247460908,0.0028583343799553104,0,0.008499036402975464,0.001740940586539096,0.0015618468306526337,0.0020909488369795326,0,0,0,0,0.004558417838247217,0.04761060230292279,0,0,0.4915776820335738,0.13213654172941944,0,0,6.614980889198197e-4,0.001086964475888626,0.21587847759317114,6.298777106795594e-5,3.081833500633604e-4
0.0408711398522721,0,0.002745305241590599,0.007391973579573517,6.042878936413784e-4,0,0.017587873700862754,0,6.225396394025538e-4,0,0,0,0.0073924722538497014,0.0049957484147462525,0,1.8114181496394388e-4,0.8674491516551949,8.141340431390625e-5,0.04197148730085995,0,2.833523254609914e-4,0.007619520019124562,1.997247537532856e-4,0,2.8681503896743084e-6
0.06492845424188186,0.01797916295169015,2.9531878734670935e-4,0,0.00371482237110882,0.11056152541346109,2.1015992259997547e-4,0.39573155568425966,0.0016111946281761266,0,3.237179444138729e-4,0,0.004605949145502294,0.22559716415142086,0,0.0020629000640874366,0.14431455211550595,0.017517349506260244,0,9.695325732474068e-4,0.002430413001709056,4.855965624128196e-4,0,0.0016993364230470903,0.0049612945118685855
0.006836058802850312,0,1.2630673097427704e-5,2.2102588210393648e-5,9.048529517784272e-5,0,4.1870250815123076e-5,0.00560356124418025,1.4219831634156058e-5,0,1.3323381885528497e-5,0,0,0,0,0,0.9867917143397136,0,0,1.8347137523794072e-5,5.523109977369424e-4,0,0,0,3.3754571746732273e-6
0.0027432164412792377,0.00565032143608616,0.004597543588219996,0,7.075213422698503e-5,0.006117668665967162,0.020336616249405897,0.5426648104365291,2.3323416100253425e-4,0.06997289701758541,0,0,0,1.605294775323667e-5,0,0,0.0029129458265824714,0.32840710811873053,0,1.7586914338329031e-4,0.0014247643306094368,0.0011432941059007899,0,0.009396132587096089,0.004136772809641559
0,0.0032999662947609206,4.320150801775536e-5,0.012318001799496537,6.866491271174263e-5,0,1.0252739662677155e-4,0.6972903302431724,1.3591673138839454e-4,0.11754769380171995,4.930554976199653e-4,0,8.75868360590633e-5,0.0033246159988803135,4.974217906831725e-4,0,0.0033960852714240903,3.4361311487506136e-5,0.0012300076100967222,3.711692230170204e-5,6.969738834403806e-5,7.830917986689207e-4,0.15914699307822738,0,9.366380831261153e-5
0.004908162222816339,0.033201218607165586,0.0031656726642452634,0.008441960158185083,0,0.002764738547548409,7.674475541909117e-5,0.0018940335192467585,0,0,0,2.9272960142203797e-5,0.06683926195009288,0.011592699694975256,0,0,0.831982138866057,0.003303223413217835,0.02479586819433416,1.4776678533529362e-4,8.106056091497923e-4,8.41922039712926e-4,3.922708936635744e-4,8.694767080376519e-4,0.003942962410654894
0,3.1660548118699343e-4,2.1678204530562952e-5,5.561841810955374e-4,4.322463818193156e-4,4.172751199845051e-4,4.864659250839222e-4,0.07956221579675085,0,3.733354922532027e-4,0,9.707493725926707e-7,0.002177908344995863,0.002922706210808483,0,8.849713920694807e-4,0.9082873251964636,3.153770147219466e-5,0.0019888243758470325,3.107064355313145e-5,4.665747911178713e-5,1.7077803594050612e-4,0.0011111761080441044,1.8006717961634714e-4,0
0.006306644723713502,8.363180109319645e-4,2.1022822714238947e-4,4.862550335246461e-4,9.593754337353303e-5,0.03373010032322617,0.0056403429130379,0.022184502510964203,0.004095897503830167,0,0,0,2.301959199379837e-5,0,0,0,0,0.8719386411855303,0.049069141214638366,0.0012847999771420108,0.0010674971337915305,2.95197450405072e-4,0,0.002616831874461833,1.1864478229265757e-4
0.03227879358634808,0.014611628209354112,0,0.02581169667477667,0,0,0,0.7897177917234951,7.746887641032627e-4,1.111515322472355e-4,8.038983716604194e-4,0,0,0.09556163842820872,0.004027001492551984,0.0011327145754795839,0,0.03414176687979896,0,5.494990494813437e-4,2.832896745958108e-4,1.9444103789870176e-4,0,0,0
0.05069678344572678,5.233158389590536e-4,2.2990707447244142e-5,0.050521524868202196,0,6.790930772983543e-4,6.465606521887071e-5,0,1.5876744664736333e-5,0.009461292349916129,0,0,0.35638887454510004,2.061618809483007e-4,0.0026597020410478907,0.001501104891176091,0.10322501124028959,0.0039698492766427566,0.411211102616807,1.7694417874644238e-4,7.060233031475296e-4,1.1271161440800104e-4,0.0015675140535466765,0.006289467260706272,0
0.0031221951851807504,0.016310554687720316,0,0.029111845318228854,0.010969824890352328,0.046534931726208095,3.9097298028871485e-4,0.2659200096929087,9.274887018884644e-5,0,0,0,0.0071614418307502726,8.522440503924445e-5,0,0,0.23744094043499317,0.005530948303534521,0.36874339897783526,2.4684445861701613e-4,0,0.002833733478371104,0,0.004837746265066084,6.666384947166782e-4
0.16740624231964732,0,0.001838957554457058,7.995622353392567e-4,0.0010784387707760083,0,9.676389093503002e-6,0.005129259941742282,0,0,0,0,0.013431401717680397,0.16490737134587058,0.05940422042789855,0.0034071148648901896,0.439929758951464,0,0,0,0.14202817692331854,1.4845679849699743e-4,4.8136175932532714e-4,0,0
6.354528744128637e-4,1.561299273971792e-4,2.96872864629352e-4,5.194230735374543e-4,0,0.0015161734930156927,0,0.27927032795752754,0,2.256309580772853e-5,1.0408504847649622e-6,0,0.661616996603684,0.00026152898502452404,0,0.0015877803946286345,0,1.7802165416394835e-4,8.003042985709801e-4,1.1654544027199114e-5,1.9487998127674128e-4,5.624502918322489e-4,0.05147391543398299,8.843894945828804e-4,1.009418141325092e-5
0.7973942439326377,0.01893650013161095,0.005265476699049333,0.009777155494901268,4.1576735522280803e-4,0.008775428427613195,0,0.003379158222995611,0.0020874316571605073,0,1.3983603683003745e-4,0,0.0060851018596123855,0,0,0.011741591999965249,0.11276294104705391,0.011561395120710437,0.0023516193365310197,6.205715734012067e-4,0.007207958645415364,0.0014590572341258874,0,9.871383441840143e-6,2.8893841721266637e-5
0,0.009292806991736603,0,0,0.007018533669723518,0.009160370737758133,2.2097993009542044e-4,0.8001115595348304,6.439887869787426e-4,0,4.2013667565991294e-4,0,0,0.02957553017480522,0,0,0.02921415437076643,0.07154192265995693,0.036751807001734166,0,4.044680230899976e-4,3.393319239764785e-4,0,0.0053044095188880015,0
0,0.024197606700392008,0,0,0.014393084971812823,0,0.01193521792437099,0.677227096476075,0.10537826748944164,0.004250636340010708,0,0.0011312469343720476,0,0,0,0,0.05413152897048344,0,0,0.005933362546058959,0.04763408244424147,0,0,0,0.05378786920274078
0,0.010012252200711141,0,6.857821628122635e-4,3.6194564555086104e-5,0,9.481694984278441e-4,0.0036636705459136064,0,0.7389289961890616,1.1184443134045457e-4,0.00420651319001982,0.006344357567912442,0.08137112110095761,0.01369614479482683,3.002631106992266e-4,0.0019483732414517796,0.10092703647869468,0,2.5969660154393984e-4,9.661611457366979e-4,0.03471511638861484,7.890102984689512e-4,7.873324929881305e-5,1.0563238952317272e-5
7.151788085920396e-5,0.0011545326457965096,6.54839192306755e-5,0.0032012788356905416,0,0.0012469747459117153,2.4222850245514754e-4,0.8869092105857518,1.9313745005866556e-4,0.017759908993760537,6.8646212064464765e-6,2.344587656720756e-4,6.692670833301907e-4,0.029317711673354552,0,0,0,0,0.0013832919537937988,0,3.0197177168205316e-4,1.371602552550742e-4,0.046209114768324164,0.010843531228567523,5.2354319299296144e-5
0.0024834377805373585,0.014671116127361388,0,0.008960862373578963,0.003915385760705742,0,2.3649354112421054e-4,0.09671983467872214,0.005074440545224353,0.0012309511126653119,0.012980504139951981,0,0,9.277742737757602e-5,0,0,0.1722206000134744,0.4259748811905137,0,7.373243218959865e-4,0.0015502000269592968,1.6556451533749554e-4,0.0424821522573363,0.20902687314087892,0.001476601046354849
