Feature3,Feature4,Feature6,Feature7,Feature8,Feature9,Feature14,Feature20,Feature21,Feature22,Feature23,Feature24,Feature34,Feature38,Feature52,Feature58,Feature59,Feature61,Feature62,Feature65,Feature69,Feature81,Feature82,Feature96,Feature97,Feature100
4.592409887508429e-4,0.009264354709095573,0,0.005562189596294596,0.004800531696561659,0.016063732336260537,0.002471901443147152,0,0.003930758203688134,0.02066248650447402,0,0.006167479802398041,5.296120854766826e-5,0,0,0,0.0036071846654221924,0.3026427321516376,0.006595592623407752,1.9971891172993432e-4,0.027308133865054887,0,0.09465362993597567,0.044900218957936014,0,0.4506571523996178
0.003171452402754884,0.00433372057760266,4.885273959859786e-4,7.458480539157053e-4,0.001717123911020971,4.371738398365212e-4,2.501173850237577e-4,0,0.0027778797218466606,0.016914016201446478,0.05976604910256859,0.007279673272928044,0.0030389417174291325,0,0,0,0.001112955110151589,0.5254744554547623,0.17159868772236625,0.012827002909228833,0.07569845354877189,0,0.08340555061641852,0.012224906363808163,8.934907961550189e-4,0.01584397389597803
0.04064050276351763,0.005270296108097758,0,0.007169949485473243,8.2824903570218e-4,6.991456984406423e-4,0.0021140009755079483,0.0011317588151329957,9.226778746943423e-5,0,3.9499031163164774e-4,0.001266122183043404,0.015812856156436298,0,0.013238180219869874,0.00350790416124359,8.407102800271633e-5,0,0.044213843922885084,6.973820784856422e-4,0.2727890690633989,0.09440942986283561,0.2417535340944342,0,0.016921818291700506,0.23696462795669068
1.649706895694104e-4,7.646399955876843e-5,2.809214141103395e-5,0,0.002328740602649273,4.599918061196578e-5,0,0,6.752639046714708e-4,2.5768787856432653e-4,1.5237954942613505e-4,4.2904328628285077e-4,0,2.9398428792554794e-4,2.7040375701937468e-5,4.2652663138035455e-5,1.709440665775339e-5,0,7.450341820224955e-5,5.173752383851915e-5,0,8.121696947045589e-4,0,0,0.9581387922610674,0.036383384136018805
5.009718290924812e-4,4.7330695670252715e-4,0,0.005093382447455277,0,9.936058662352379e-4,0,0,1.7686600569351188e-4,0.00555683557080485,0,5.742182793368831e-4,0,0,2.024084912135185e-4,0,1.4054713037895048e-4,0.5303439007384441,0.16120261708958022,8.965250919495152e-4,0,0.01714975052420187,0.007819327852005255,0.007407973415832756,0.26137494429765973,9.281841341337319e-5
0.001295419542997717,0.05166731762155882,0,0.7186279962991757,0,7.565569571401968e-4,0.0030300794312213613,0,0.005392526890194747,0.031813330596848106,0.0057753123972108,0.002084014684784081,0,0,0.03401967579400883,0,0.0014322022524670389,0,0,0.0024224690173271727,0.05884583182853223,0.0648542069209322,0.0010902574094284684,0,0,0.016892802356172444
1.4380844822255731e-5,1.9005659017031954e-4,5.603701380804706e-5,0.06338434774248096,0,0.00433397541148594,9.121258255332298e-5,6.876562806975503e-4,3.714957776642163e-4,0.0020951496915312547,0.0584966393265324,3.6341414649647696e-5,4.505630760714247e-6,0,7.344901186615862e-5,7.881846653723384e-4,5.693427319379923e-4,0.6971306105031828,2.5990394226472227e-4,6.299729293584784e-5,0.14974822115662928,0.00420332425308502,0.002424178942847627,0,4.0606789279357153e-5,0.014937382403442242
1.5334633678603676e-7,4.970210986512927e-6,2.1952613129793e-6,3.076082027893632e-5,0,3.3836104163263306e-7,1.4261255473264253e-7,1.806586588796406e-7,4.970839928366953e-6,0,2.0527267416438597e-5,1.2761661872800727e-6,6.703777422601204e-7,3.5634043914186344e-7,2.5960144376885775e-7,0,7.468636416700354e-6,0.9998033864601751,3.939350640181321e-6,4.893973780408266e-7,0,1.3962355727330995e-5,1.1519588676294301e-5,7.4796090376389474e-6,0,8.49527376210992e-5
1.303727279510755e-4,2.4976859316885684e-4,0,0.03718478325162757,1.649596287325175e-5,3.3555530223984136e-4,9.146472553542848e-5,0,3.0447954914839025e-4,0,0.10005491497299919,6.136702145176929e-4,2.2217591710839058e-4,2.0346920232643315e-4,0,5.737021610229494e-5,4.7470975715687466e-4,0.8391274530161961,0.017185175520154417,3.9429531168322344e-5,0,0,0,0,0,0.0037087115397259197
0.00760721932841597,0.12752901161578115,0.014808371792546255,0.13674410161617964,0,0.0594305670045234,0,0,0.013847605915060505,0,0.0019464558353458961,0.0023535288695005,0.019056226048517554,0.3172479637005183,0.007015526844245364,7.690859182228144e-4,0,0.06461596753934201,0.004282473576027859,8.976485826704582e-4,0,0,0.2002825813259312,0,0,0.021565664487171208
4.2427971533582633e-4,0.007922917299009147,0,0.1512273515673196,0,0.0019224978208520508,8.291918796908063e-4,0.0027550049425716866,0,0,0.0011116076728367216,0.0012648723604417901,0.0015039727766995097,7.461504492951403e-4,6.382883042121808e-5,0,0.0029327580736593552,0.20549671929684182,0.0020749989550595906,0.012920844680272232,0.23252172954967545,0,0.0021399934036141037,0,0.3669943833584712,0.005146897367932747
4.694474027724862e-4,4.602710353308192e-4,0.003283887789282614,0.08060483388845972,1.0385073177557138e-4,0.01158914871203153,0,2.2010291059149437e-4,0.002328622242608986,9.403359525695532e-4,0.6685446979399834,0.0012656297352643827,0.004636036379867301,4.5693289946985e-4,0.0020037053778462475,0,0.0010211018230168183,0.025853560688231036,0.09848727262902052,5.346137528641211e-4,0.08872006338273382,0,0,0,0,0.008475884726279713
0,0.008762309655035501,0,0.026595415174549695,0,0.016779487941688976,0.0040782373663398284,8.226905379946016e-4,0,0,0.0020969783808648373,0.0069127449625764215,0,0,0.005700657171291566,0,0.02920222390640851,0,3.3072537126787303e-4,0.001349363807679598,0.03842978713167373,0.616327903622106,0,0.0713732188742274,0.0020826128640274648,0.1691556432322681
0.001147538588709832,7.192367912534044e-4,5.663164296852272e-4,0.029435103682553896,2.221109763903887e-6,5.343290426477487e-4,0,0.002705086110548594,0,0.0023439454217523584,0,0.004592687634421282,2.75646671349398e-4,0.004083359232544017,1.6723708985938533e-4,1.1434669632736525e-4,2.370851861315226e-5,0.8518696024662797,0,1.2725825959769487e-4,0.06859874253269288,0.005909925534961597,0.025106179708980138,0,2.750808471904412e-4,0.00140244763026796
1.9443509653331394e-4,0.0023687689453508365,0,0,6.257955543132759e-4,0,0.0020356349365291556,0,5.851247728641338e-4,0,0.005007445746724481,0.0024724417132959424,0,0,0.0062674831213601805,0,0.00938480700963369,0.8692243626768661,9.05052110245805e-4,0,1.7596159010680314e-6,0.034779887055777996,0.02107819434571844,0.01872221210032412,0.008067941376716415,0.01827865382184513
3.6847185989221976e-4,0.1637436083733385,0,0.07718554320118332,0,1.1492759155777303e-4,2.0758909473240188e-4,0,0,0,0.0018603823425675037,0,1.1858659413325572e-4,0.0010404294657239818,0.002237601023265357,2.5756058302313725e-4,0,0,0.05362611083638948,8.758992572038056e-4,0.15803755255278115,0.45957333048094784,0.027188093226200857,0,0.04113035380345371,0.012433959713605607
0.004747301902088192,0.004164163911813664,1.4267075055999042e-4,0.05401761055014399,6.10715593855692e-4,7.456161013346693e-4,0.006597791246759275,7.140085093454831e-6,0,0.004378300194501909,0.8821138345762183,0,0,1.7534436917025076e-4,3.6001136469398997e-5,1.63469210217316e-5,0.0017422255876694982,0,3.9827131199932417e-4,4.644672262523839e-4,3.114716407454189e-4,0,0.03350439663721983,0,0,0.005826330257083028
2.790720135030976e-4,0.008117578016405417,4.809505586672512e-4,0.537797568851255,4.627494390351915e-4,0.008943230484455581,0.006804769558900876,3.291123853814102e-4,0.02579206974567383,0.029620099944563265,0,0,0.002461226248969529,0,1.4579823779375893e-4,3.2344781806058567e-4,0.003353985184383386,0,8.700919473673599e-4,4.4309479638253413e-4,0,0.03684099620956428,0.008934721492012127,0.016012248837175513,0.29069481593124147,0.021292372299208537
4.821182564649195e-4,0,0,0,0,8.03024710997856e-5,2.963307511588662e-4,0.006992671829037452,0.004346507015438981,0.005874625480816706,0,0.0029379551261555004,6.124935692720299e-5,0.022212901415504697,6.662863872631426e-5,0,1.5429840429639438e-4,0,0.0010217930523305932,2.0798936559328595e-4,0,0.017710364898268386,0.029258528481009974,0,0.9034472664639982,0.004848468993172726
0.010305455927351348,0.009159732869811215,0.006351079603487816,0.06608603148745014,0,0.0025613716072575795,0.07338547357999947,0,0.011612044510834519,0,0.0026664305982120997,0.001209752404765481,4.2287877626388755e-4,0,0,0,3.786895573803198e-4,0,0.4720775820432514,0.005668156997968864,0,0,0.3265335143593834,0,0.011581805676582433,0
2.7506453151453057e-4,0.004031907532728893,5.131571926097428e-4,0.01321317310909387,0,0.00429286398905889,0.0027170908592335768,0,9.797757338984667e-4,0.003188685784013303,7.746650173799763e-5,0,2.510040441985451e-4,0,0.0012271930657181376,7.78812278995539e-6,0.019369910780584837,0.7893590184258117,0.00775986649705849,1.3843087154524986e-4,0,0.008845652924278764,0.04423133010686019,0,0,0.09952061992726494
0.015523344309802838,0.03943541161294826,0.0021511809860398708,0.005052586142896452,0.08876755935932172,0.01195759774154407,0.0028182583159274866,0.0029708840249795736,0.001739708059491474,0.020654545459862367,0,0.003971247983207244,0,0,1.5916073225502844e-4,0,0.0022027202502231612,0.7486370934839792,0.009596422413437241,0.0024563862346013753,7.448158940657923e-4,0.004254430755119351,0.004856883781603431,0.026207799509945735,0,0.005841962948748275
6.929739700063004e-4,0.007423716859711407,4.102934485132869e-4,0.002056199757717705,0.012296208006914484,0.003608988614503675,9.178313234179926e-4,0,0.0028681800106865347,7.219330726602905e-4,8.73457492566098e-4,0.002600703134486803,4.133460363252264e-4,0.006518456877908294,3.0525306146980013e-4,0,0.0071196057484792675,0.005298279298635171,0.07590607650504298,7.960547336727694e-4,0,0.007118342671871485,0.0028272814802891024,0.06058312162615734,0.7757765296895233,0.02286716657944076
0.0035368701113140284,0.0236247762233927,4.940593640373156e-4,0,0,0,0,0,0,0,0.013149450862749584,0.002143012830151166,1.035326750997412e-4,0,0,0.00371525752941902,0.008271096633778766,0.28668642634155334,0.4525059009674404,0.0016410997743477053,0,0.11753969201889314,0,0,0.021970149223995157,0.0646186754438279
1.8022177545450112e-4,0,0,0.9469068389491057,8.213495503373678e-4,5.374236263542222e-4,8.649166216504223e-4,1.3059829768243017e-5,0.006873193649763332,0.004025039425355786,7.2035571306394185e-6,0,0,3.185307442111525e-4,4.800313009911199e-5,6.096414791041642e-5,1.4403041908785377e-5,0.004911332452126697,0.007843554989385397,6.131769982956115e-5,2.526470562989438e-6,0.025023393860166915,0,0,0,0.0014867264788787854
4.8133154636204206e-5,0,1.1031759678091361e-5,0,7.235362604124339e-4,7.418090037960835e-5,2.230351233144977e-4,0,4.5178461114526574e-5,1.9541837295521813e-4,0.008009487677435834,4.186642318667684e-5,4.258837378915238e-5,2.2720389736385945e-4,4.961768189508221e-5,0,2.7767952947492264e-4,0.9870843400819589,9.02642232682199e-4,6.402881624735878e-5,1.0073338848198945e-5,3.592114835263724e-4,0,0.001525786557220638,0,8.495987388024764e-5
0.0014458983578234535,0.015303883022356926,0,0.15029332021428546,0,9.846738647198761e-5,0,0,0,0.025486902616132942,0.0012921989710805097,0.0020263163332703525,0,0.03780049005260245,3.6661607622570766e-4,0.010150095848037088,0.01251576235138919,0,0,8.91582957202041e-4,0,0,0.013384545443415838,0,0,0.7289439203697061
7.072905106609842e-4,6.096534245156386e-5,1.934441624680611e-6,0.11963933080835823,1.2257450105635458e-4,0,2.6280687108384352e-6,0,0,0.002237885496058213,0.041007914116611206,3.1538717075877716e-5,0,0,8.838900556094183e-6,0,3.643238524926376e-4,0.8349911970560534,1.3106048187723414e-4,2.474697990495474e-4,0,0,4.4504790736310003e-4,0,0,0
0,0.004427807829080538,0,0,4.8641583328913764e-4,0,0.005257878812937261,4.5903373671337056e-4,0.0013043432529146902,0,0,0,1.9200107803232194e-4,1.2026342073834551e-4,0,0.0014662074081576357,0.6440584237364386,0,0.022249700385851404,1.7143206351784773e-4,0.1439589324629936,0,0.11595530436886022,0,0.019951372211359147,0.03994088339911584
0.012761821006450725,0.0018807604248984356,0.004427954559242316,0.8967292776167647,0,0.01419121338328644,0.0012346439883255864,0,0.011847787722919978,0.0060503879940750705,0.006779250697527513,0.0038634168323465746,2.924194970795594e-4,0,0.014317972812959014,0,0,0.015172726437798769,0,0.0011238413240306179,0,0,0.002581653606737517,0,0,0.006744872095557149
0,0,5.269315467792982e-4,0.0773390173949629,0,7.384983813169503e-5,0,0,0.005515717991033416,0.031039797996768856,0,0.001161729858057349,7.160403570593499e-4,0.06853636517238877,1.8225728099845596e-4,0.011043013416251935,0.0035251934001925586,0.7749006306450448,0.002850625045055291,1.0397027106527753e-4,1.640919215048209e-4,0,0.015772019949326064,0,0,0.006548747915379156
1.3923537344944013e-4,0.040153146897228195,0,0.7097166441315118,0.0038213404587682824,8.965650513470369e-4,5.478593242402942e-4,8.409983816165329e-4,0.001052218480692131,0,0.0040032417475576445,0,5.299374584276671e-4,0,0,0,6.500406078703967e-4,0,0.04526988334618455,5.88427936611646e-4,0,0.013122844883018191,0.05677546821127055,0.0018406054445740663,0.09276232539861505,0.027289216867016446
0,5.644169339351101e-4,5.021540851912793e-5,4.598779069258164e-4,0,1.1159131621997471e-4,4.341711729466629e-5,4.673173846926011e-5,2.590042080810285e-4,4.224904391650941e-5,5.7822707140360634e-5,2.240770065563221e-5,1.008211931274844e-4,0,0,1.317447075822258e-4,7.232369944580803e-5,0.9855936552151577,0,4.763577172533498e-4,0,0.001207827191224976,1.9160502013837103e-4,5.932203701781973e-4,0,0.009974710804734352
4.141458783744048e-4,0.0015811306636351384,5.188989119563327e-4,0,0,0.0020280285182651117,4.1581693167309604e-4,0,7.702354074966993e-4,0,0.11876423571893864,0,1.9074919287628811e-4,0,0.0021178042182735364,1.0712436194300492e-4,0.0011395665352274967,0,0.024031165671585385,8.441591427268219e-4,0,0,0,0.011381805485384054,0.8235596610564837,0.012135472305160275
0,0.0040787615381322785,0,0.06678395445117039,0,7.601268960279534e-4,0.007801082503752339,0,0,0.0018053106340239434,0,8.027244786029668e-5,1.4912389883337798e-4,0,0.014639275249903931,0,7.158460391651879e-4,0.8982239415608552,3.9883004087511636e-4,3.27923002835623e-5,0,0.002701360854574947,0,0,0,0.0018293215845416166
1.3974164323152005e-4,0.005831493772510842,5.387494204184445e-4,0.06776298854542204,0,0,0,3.4905559165955373e-4,9.929674617940756e-4,0,0,0.001778647610907822,0.0019107655668053247,0.002448628290813614,1.6134524243009344e-4,0,6.581371267411651e-5,0.7024603918867302,4.6645083414672823e-4,7.56356243247269e-5,8.981449558148516e-4,0,0.009396250691543795,0,0,0.2047229291487722
5.618312886990234e-4,0.025539901175333134,0,0.1327328265656434,0,3.8148789202573584e-4,0.0010651343300431598,0,0.08220094544229578,0,0.5325071038741113,0.008898051389247515,3.9758165204140236e-4,0.012080400834490962,3.919537439329899e-5,7.760442111974322e-4,0.009925011806194041,0,0,4.573923596214832e-4,0,0.0038263872333861837,0.005963220750565469,0,0.18216805989343698,4.7942392727367796e-4
0.009527380616412288,0.002247095658850453,0.001028739362314958,0.011787421433313496,0.001438993765650115,0.0017515806937967678,0,8.343253713979056e-5,0,0,0.07933945400869692,8.645823812358388e-4,7.962111222712253e-6,0.0015835984922546668,1.2995982561375569e-4,2.968101369831443e-4,0.0017620749329794994,0.023808836208306042,0,0,0,0.12531884183882067,0.0021562345428646178,0,0.7211124037569193,0.01575459769662496
0.018936949623441373,5.335274439247786e-4,6.75676136974504e-5,0,0,2.7567899863838594e-5,2.800437014716921e-4,0,1.0194201140631298e-4,0.00738531592264206,0,0.006166490191851809,1.9574042205701316e-4,0,0,0,0.0011152056402689288,0.0014941597339679106,0.003106173176259861,1.3281729370010254e-4,7.652668950935017e-5,3.705849095943122e-4,0.00895884275110932,0,0.9442676766585827,0.006782868316651264
3.423138360352592e-4,0.0021402442404057876,9.997453699387465e-4,0.06643996753116715,0,2.1966713856372974e-4,0.0014181151906334792,7.634137517254721e-5,4.1450598895821026e-4,0.015006724610159056,0.8037806508649669,4.4464667678806346e-4,1.265091890661362e-5,0,0.0013511225939483683,5.34538968741775e-5,6.507974582976983e-5,0,3.7469875380195885e-5,2.626474696699945e-4,0.0037023426728896264,0.01469647011068233,0.012113136648336967,0.002788143599723657,8.93769560573753e-5,0.07354518268891215
0.007600484997504798,0.0023408439603351578,0,0.0032745069533533324,0,4.950466012368173e-5,1.536178180362038e-4,0,5.096720234655511e-4,0,0.024858156016610195,5.084201939278474e-4,1.3784590775077493e-5,0,0.001693626632697565,3.8310277611898046e-4,0,0.652673501257821,0.001671961482534408,1.3992018915706087e-4,0,0,0.0012124957915884238,0.003956475534491544,0.2910591029004206,0.007900822221038587
0.001052082344715686,0.0994257121109362,0,0,0.003946693225810667,0.013956151140644022,0.03561699666446764,0,0,0,0.014051995986176251,0.014984743747486122,4.263352849011513e-4,0,0,0.002871842225906088,0.005024574287266078,0.03198073608520025,0.36108585260787307,0.002475744206415071,0,0.01171774098741546,0.001664865202985904,0.03268490835512669,0.36703302553667355,0
4.0309163540849915e-4,0.01750883129074577,0,0.21134981538545494,0,2.0857148836705575e-5,1.8990583159566256e-4,1.1878310742138775e-4,0,0,0.10333327590620847,1.0747816720618284e-4,0.004253470041508356,1.335434246268292e-4,0,0,2.6462449138006823e-4,0.6503563410576361,0,8.369030314398094e-5,0,0.001986322447383129,4.7602125868946094e-4,0,0.006059414964975267,0.003354533537779132
0.001584612349643654,0.003857806040016162,4.221703889368584e-5,0.005188679164379517,0,0.005294820353435698,3.1185977863189274e-4,2.1620163810649393e-4,0,0,2.3966116012650847e-4,0,5.276123737633164e-4,0.01075546254882917,0.0019022784997066078,0.014007493294099962,0.06471317842974085,0.8328615118294839,0.02907441040920911,2.561457464662623e-4,2.9391255009780233e-6,0,0.0033176652673209037,0.004893245813150189,0,0.020952199139495115
8.209319359698567e-5,0.017497280354450907,0.005926340623262666,0.05651860939328742,4.152330346385586e-4,2.2650374659009316e-4,0,0,0,0.008617577840288038,0.07114822480706455,0.009055271852882102,0.0011520033129229122,0,6.926816095121348e-4,5.667283585174881e-4,7.510961991043567e-4,0,0.15332187704875166,1.4068988706020613e-4,0.39637393384972014,0.024064359714553386,5.5081614480811e-4,0,0.013768772748067669,0.23912990628092054
2.455195557328027e-5,0.00132323847646523,0,0.013101238071655034,1.4187607724586437e-5,3.7000997344426603e-4,4.154925562430962e-6,2.7165171211373737e-5,0,0,4.723733582503964e-4,0.0012425825719543462,2.386743817167996e-5,0,2.081787102843935e-5,0,7.095028945423411e-6,0.9785756668239414,6.94095211480188e-4,3.146820401776754e-4,1.702576145314691e-6,1.6718862991085758e-4,8.66236712630027e-4,0,2.3194472845440484e-5,0.0027259510828826342
2.4496133276796127e-4,0.0018667138710642414,0,0.0010152517129146557,0.0010747407333512897,0.001007997445879936,0,0.0021148945393133583,3.344386958077635e-4,0,0.0011206210005836874,0.0015842306961068022,2.3680578953201546e-5,0,7.220132257930755e-5,0,2.23052742605798e-4,0.9607106693283872,8.385135812177415e-4,2.913197528984344e-4,0,0.005418456865965846,0.017025733246388654,0,6.868877971692837e-4,0.00434563475604476
1.0625553100068691e-4,0.01775584527787944,0.004786079754846883,0.2757299878605469,0,0.11857358971764449,0.0031742555394271635,0.023328666587095544,5.523408427307855e-4,0.035903280770905835,0.17124777546532002,0.012902051090204893,8.37426182116916e-4,0,0.003091538563125231,0.0017342910930691167,8.206346342644903e-4,0,0.05932047329570172,4.5747182588127064e-4,0.006500850047146872,0,0,0,0.15287013282831619,0.11030705309277547
0.006838529147345107,0.0033515373294443736,2.7371797043563765e-4,0.027829571071376444,0,3.2164807659020294e-4,6.812015885440259e-5,0,0.006081337527239249,0.020672263983803223,0.00160755552883157,3.9533654638599665e-4,2.3786094118562163e-4,0.00406480821967121,0.0018614685112918403,0.00374291448928649,0.0030538770325542622,0,2.737327579282409e-4,0,0,0.009449551219955974,4.938269008499872e-4,0,0,0.9093823425869701
0,0,5.933702224118223e-4,0.013838020784324287,0,0.004053779064752408,0,3.9332573220872305e-4,1.8393689540443207e-4,0.0578610327039576,0,0.09762392821875415,7.286232310523281e-4,0.004938937797639581,0.004777180845238084,0,1.1289933047830315e-4,0,0,6.001979197151249e-4,0.07063185708615177,0,0.005382348250629981,0,0.004632049012456874,0.7336485129048246
0,0.0485167733797139,1.8184568172772424e-4,0.38993316257071076,0,0.0038908036645260097,0.004148823671490363,9.953395476123846e-5,1.5540626252269046e-4,8.943477112517103e-4,0,0,8.547160213310454e-4,0.012819042542232529,0.00294605086459719,0,0.0021070563532462954,0.0028684183246367938,0.003351645670211047,2.799984226894548e-4,1.8299018590564635e-4,2.1150497894710838e-4,0.37200896675992545,0.008015736899216747,0.0022088534946376683,0.14432432258571867
4.335091199687374e-6,0.004605871000467747,5.259275502665591e-4,0.0011129743122000318,0,0.0016723657453305372,0.001237475605112856,5.755867239978933e-4,5.94321168040383e-4,0.380316068902719,0.19972445949414744,0.0013846981524481522,8.518683203805752e-5,0,0.001142257843003763,0.001960973258541567,0.0023266765775994177,0,0.010269343236243055,0.001683209896471755,0,0.002326723934074518,0,0,0.3577825479423043,0.030668996733793252
4.137521057364797e-5,0.00398068782289254,0,0.0039003873660442764,0,9.192575382042245e-5,5.998037419043326e-6,0,0,0.002325969472414298,1.8407123524819583e-5,0,0,0.0011546917908739876,1.6426436058341286e-4,7.574573740916185e-5,2.3291890195278268e-5,0.5564573082856585,0.26304438375645545,2.3609995654098079e-4,0,0.15144187031674422,7.47841075257389e-4,0,0,0.01628975204359264
7.62906961483691e-5,0,1.1784224728418624e-4,0.025068876136964277,0,0,0.0020169593364250875,0,0.005744427805293326,0,0,5.048461615432432e-4,4.686954672334977e-4,0.8856713972183191,7.898793859198464e-4,0,0.002222793288215167,0.06336775695234692,0.0014109667370919674,5.068923991761323e-4,0.005604512832925161,0,0,0.006427863335113692,0,0
0,0.0028881226787270536,1.9996484158455767e-4,0,4.7741248079120955e-4,0.015462171266186783,9.397779445248498e-5,0,2.8505391972620525e-4,0,0,0.0013601313662947824,1.297289797467531e-4,8.783808128388913e-4,0,6.87051539389412e-6,2.5552525304123775e-4,0.8201087262819086,0.0010661122856732983,1.7830893192962723e-4,0,0.02522134820837454,0.03561272030859903,0.009853199063895481,9.80388427129417e-6,0.08591244112656439
2.405578719910705e-4,0.021655328471168574,0.002383485122772042,0.07610085037254927,0,0.001304382802877459,0.0011572978213468098,0,0.09933420233294513,0,0.009633060471608577,0.01658291628408675,0.001409690417889979,0.055210503823209196,0.021793457535300983,0.0021210258038555406,0.04872948722062224,0.12192312777974416,0.004771501803603323,9.095125104747567e-4,0.09504061581521746,0.0032946783270710062,0.07428141109570947,0.01572383010935821,0.06481611312631383,0.26158296308028406
0.1659222252090512,0.0501563528981886,0.002298380870293923,0,0,0.005938765431655351,0.004178590944000224,0.0069128202397483,0.0031359992298158517,0,0.05028476964443213,0.0020223274561618565,0.0010934850556130187,0.006988439273459968,0,0,3.5807532383509087e-4,0,0.02078283661039163,0.009935059236195115,0.06665434782163952,0,0,0,0.6033375247555182,0
0.010411080975311477,0.01954410071034013,0,0.005137657342268405,0,0,5.278377935056371e-4,4.608882519510757e-4,0.0012981718635978418,0.0063084532443239815,0.6759182101831769,5.568412268135302e-4,1.6550899543894956e-4,0,0.0013451995435976446,0.0011361488705864489,8.616405781323961e-5,0.03194215175479125,0,7.243363439005855e-4,0,0.2377998130085974,0,0.001901724930830204,0,0.004735710903155371
0.002102153464069356,0.0687505141506348,0.0042653678407670184,0.010557760037365086,0,0.0722758306812627,0.0012561324036635285,0,0.148799274085217,0.0014654261879868565,0.0014663894003217098,2.6142859959930106e-4,0.02122908046042,0,0,0.008148991580197667,0.016147744906565897,0.45924752685724596,0,0.12568079405490443,0,0.05042215795555263,0,0,0,0.007923427334226043
